# k-point: 0.000000  0.000000  0.000000
# band     ipr_up            ipr_norm_up       ipr_dw            ipr_norm_dw       Energy_up(eV)   Energy_dw(eV)
   258   5.8165290011e-06   2.3301431687e-02   5.7482875767e-06   2.8869223034e-02       6.858500       6.863800
   259   5.0109742519e-06   1.8297936893e-02   4.9919672887e-06   2.2955921647e-02       6.911500       6.917100
   260   5.3128397668e-06   2.0172896396e-02   5.4271679114e-06   2.6358544169e-02       6.929800       6.933100
   261   5.3469563942e-06   2.0384802996e-02   5.5769826040e-06   2.7529872564e-02       6.934000       6.944800
   262   4.9484908759e-06   1.7909837577e-02   4.6585232648e-06   2.0348884601e-02       6.943600       6.948500
   263   5.4495138335e-06   2.1021811981e-02   5.4200552669e-06   2.6302933852e-02       7.012100       7.054900
   264   7.5614368743e-06   3.4139475245e-02   7.5568844738e-06   4.3009764694e-02       7.390100       7.397600
   265   7.4934512433e-06   3.3717200097e-02   7.3808242438e-06   4.1633235174e-02       7.396600       7.405700
   266   6.3936202189e-06   2.6885884397e-02   6.3573059135e-06   3.3630841931e-02       7.448800       7.455200
   267   5.8511163207e-06   2.3516261870e-02   5.8168040600e-06   2.9404920175e-02       7.475700       7.477200
   268   6.0764917166e-06   2.4916122799e-02   5.8578529813e-06   2.9725861775e-02       7.478100       7.481000
   269   5.7756343122e-06   2.3047424913e-02   5.8125403802e-06   2.9371584531e-02       7.483400       7.487400
   270   6.1254596808e-06   2.5220274633e-02   6.0205685542e-06   3.0998055894e-02       7.485700       7.489200
   271   6.4632416659e-06   2.7318319993e-02   6.4165613368e-06   3.4094131337e-02       7.493000       7.497000
   272   5.6582995245e-06   2.2318630253e-02   5.6399672805e-06   2.8022319192e-02       7.502400       7.507100
   273   5.7701533887e-06   2.3013381576e-02   5.6975825916e-06   2.8472785356e-02       7.561500       7.564200
   274   5.7397763310e-06   2.2824702345e-02   5.7550500401e-06   2.8922095454e-02       7.562600       7.575700
   275   8.2359367904e-06   3.8328956869e-02   8.2991027632e-06   4.8812809396e-02       7.737400       7.742200
   276   8.1536748955e-06   3.7818008403e-02   8.0461521988e-06   4.6835111657e-02       7.741200       7.743400
   277   8.0600771873e-06   3.7236650468e-02   7.0667984448e-06   3.9178019809e-02       7.828700       7.841300
   278   5.7482752219e-06   2.2877491006e-02   5.9233469167e-06   3.0237927080e-02       7.854600       7.862300
   279   5.6690720943e-06   2.2385541282e-02   5.6875844744e-06   2.8394614928e-02       7.859900       7.869300
   280   5.6180450030e-06   2.2068599713e-02   5.6290283406e-06   2.7936792928e-02       7.870200       7.874100
   281   5.4969667292e-06   2.1316553359e-02   5.5056228865e-06   2.6971945555e-02       7.871800       7.876400
   282   5.6216285789e-06   2.2090858167e-02   5.7611277783e-06   2.8969614340e-02       7.880700       7.883800
   283   5.8365449458e-06   2.3425755546e-02   5.5576844467e-06   2.7378989636e-02       7.882500       7.885400
   284   5.6618960410e-06   2.2340969084e-02   5.6870992266e-06   2.8390821011e-02       7.906200       7.910500
   285   6.9920803335e-06   3.0603064479e-02   6.9703434968e-06   3.8423885367e-02       7.931800       7.936500
   286   6.6802029624e-06   2.8665918922e-02   6.7755809099e-06   3.6901131193e-02       7.932100       7.939500
   287   6.9209436370e-06   3.0161217303e-02   6.7006110753e-06   3.6314978430e-02       7.937500       7.939500
   288   9.9140545394e-06   4.8752150860e-02   1.0264802198e-05   6.4181659578e-02       8.049100       8.052000
   289   9.9300254926e-06   4.8851350301e-02   9.7702801451e-06   6.0315231573e-02       8.056300       8.065300
   290   9.7692669194e-06   4.7852840039e-02   9.4654463180e-06   5.7931883775e-02       8.123000       8.125700
   291   9.8755454171e-06   4.8512961415e-02   9.6482621152e-06   5.9361231796e-02       8.155700       8.158500
   292   7.9852316301e-06   3.6771766665e-02   7.7127577697e-06   4.4228462369e-02       8.156600       8.164900
   293   7.5406966060e-06   3.4010652437e-02   7.5452376830e-06   4.2918704087e-02       8.175200       8.177000
   294   6.1733140492e-06   2.5517509654e-02   6.4867325575e-06   3.4642766067e-02       8.181100       8.183200
   295   6.9846386682e-06   3.0556842501e-02   7.6360894109e-06   4.3629029669e-02       8.181100       8.185500
   296   7.1347834783e-06   3.1489428121e-02   8.3266119876e-06   4.9027890674e-02       8.183400       8.185600
   297   8.6411371367e-06   4.0845753928e-02   7.1160968185e-06   3.9563459874e-02       8.184000       8.188400
   298   7.1828122668e-06   3.1787746508e-02   8.0796686156e-06   4.7097160259e-02       8.191200       8.193500
   299   7.9482364822e-06   3.6541980880e-02   7.2628241087e-06   4.0710649369e-02       8.192100       8.195600
   300   7.0996235956e-06   3.1271041612e-02   6.8026993895e-06   3.7113157428e-02       8.193400       8.197100
   301   6.8404137865e-06   2.9661026983e-02   6.9901993641e-06   3.8579128760e-02       8.194800       8.197700
   302   7.5609089230e-06   3.4136196012e-02   8.2235649191e-06   4.8222215642e-02       8.199100       8.199500
   303   9.0265025218e-06   4.3239351259e-02   9.2242287467e-06   5.6045920616e-02       8.212300       8.212800
   304   6.5752819481e-06   2.8014229203e-02   6.8391495638e-06   3.7398143657e-02       8.213000       8.220700
   305   6.7810290886e-06   2.9292174304e-02   6.6417650962e-06   3.5854890270e-02       8.216400       8.220700
   306   6.9702160165e-06   3.0467259933e-02   7.1075731079e-06   3.9496817117e-02       8.219000       8.224000
   307   6.8593261574e-06   2.9778496279e-02   6.9212531562e-06   3.8040071811e-02       8.226400       8.230400
   308   7.9985632294e-06   3.6854572442e-02   7.8760658964e-06   4.5505289380e-02       8.243000       8.245300
   309   8.1989055324e-06   3.8098946796e-02   7.6470301091e-06   4.3714569680e-02       8.252600       8.253400
   310   7.6882609704e-06   3.4927210288e-02   8.2392961124e-06   4.8345210210e-02       8.252800       8.258100
   311   7.5321642835e-06   3.3957656125e-02   7.5608401224e-06   4.3040691991e-02       8.279100       8.283500
   312   7.2973128492e-06   3.2498937236e-02   7.3975031334e-06   4.1763639320e-02       8.284800       8.286700
   313   6.6011254673e-06   2.8174749532e-02   7.0866531275e-06   3.9333253940e-02       8.315600       8.323200
   314   7.0238347604e-06   3.0800298881e-02   7.3004499687e-06   4.1004827713e-02       8.333600       8.340800
   315   8.0119830107e-06   3.6937925940e-02   7.1881625092e-06   4.0126906546e-02       8.342300       8.343600
   316   5.8429153775e-06   2.3465323834e-02   6.5048836203e-06   3.4784680420e-02       8.349100       8.350500
   317   6.0245211210e-06   2.4593320898e-02   6.0996375526e-06   3.1616258030e-02       8.351500       8.355200
   318   6.4126161378e-06   2.7003872630e-02   6.1218371709e-06   3.1789826076e-02       8.351600       8.362100
   319   6.0644704550e-06   2.4841455844e-02   6.5903329101e-06   3.5452766960e-02       8.359400       8.363200
   320   6.2482435805e-06   2.5982915041e-02   6.4737793531e-06   3.4541491246e-02       8.361300       8.367700
   321   7.3669806046e-06   3.2931660464e-02   7.3040910406e-06   4.1033295487e-02       8.369500       8.370900
   322   7.4222254272e-06   3.3274799378e-02   7.5808346752e-06   4.3197019698e-02       8.370700       8.372000
   323   6.6845299415e-06   2.8692794833e-02   6.7696048677e-06   3.6854407419e-02       8.372200       8.374100
   324   6.6553413159e-06   2.8511497241e-02   7.7319714846e-06   4.4378685084e-02       8.372300       8.375700
   325   7.0893389893e-06   3.1207161442e-02   6.4925176059e-06   3.4687996553e-02       8.375200       8.378200
   326   7.6883651064e-06   3.4927857101e-02   7.5144767677e-06   4.2678199414e-02       8.376400       8.378300
   327   6.0989941673e-06   2.5055890946e-02   6.6025830389e-06   3.5548544774e-02       8.380300       8.381300
   328   6.7312951498e-06   2.8983264818e-02   6.1289729233e-06   3.1845617062e-02       8.380300       8.381500
   329   7.5513215882e-06   3.4076646764e-02   6.8868888099e-06   3.7771393660e-02       8.380900       8.384200
   330   6.6345381238e-06   2.8382283598e-02   7.2229191912e-06   4.0398652179e-02       8.382600       8.385000
   331   7.5866197565e-06   3.4295892199e-02   6.9092870567e-06   3.7946514685e-02       8.385700       8.387200
   332   6.7758063472e-06   2.9259734599e-02   6.8453069615e-06   3.7446285362e-02       8.386500       8.387800
   333   5.8832351375e-06   2.3715759585e-02   5.6900225787e-06   2.8413677283e-02       8.387100       8.389000
   334   6.5782991302e-06   2.8032969648e-02   6.8802416759e-06   3.7719422945e-02       8.390000       8.392200
   335   6.8461830551e-06   2.9696861301e-02   7.7025083739e-06   4.4148327316e-02       8.390600       8.393100
   336   7.9323898582e-06   3.6443553678e-02   7.0429042975e-06   3.8991203064e-02       8.391100       8.393300
   337   8.7516197982e-06   4.1531988379e-02   8.9659997108e-06   5.4026953070e-02       8.394800       8.396500
   338   6.8551877910e-06   2.9752791887e-02   6.8447700641e-06   3.7442087621e-02       8.401300       8.403500
   339   5.7883847285e-06   2.3126620824e-02   7.7072796224e-06   4.4185631393e-02       8.403400       8.410800
   340   9.1921089892e-06   4.4267972962e-02   7.2828564654e-06   4.0867272647e-02       8.404700       8.413600
   341   7.4176462714e-06   3.3246357137e-02   8.3935700635e-06   4.9551403384e-02       8.417100       8.425000
   342   6.2190458939e-06   2.5801561169e-02   6.2956212803e-06   3.3148559712e-02       8.451200       8.454800
   343   6.5558218397e-06   2.7893357776e-02   6.6459819066e-06   3.5887859464e-02       8.454100       8.457400
   344   6.1991133900e-06   2.5677755581e-02   6.7685359093e-06   3.6846049751e-02       8.468700       8.471100
   345   6.8449122326e-06   2.9688967917e-02   6.0302328803e-06   3.1073616571e-02       8.469300       8.471400
   346   7.0573735489e-06   3.1008616384e-02   6.7767161499e-06   3.6910007084e-02       8.476300       8.479200
   347   6.7543457400e-06   2.9126437592e-02   6.2448564228e-06   3.2751653921e-02       8.476900       8.480100
   348   7.2025921582e-06   3.1910604183e-02   6.5983511811e-06   3.5515457931e-02       8.479400       8.483600
   349   6.4380704755e-06   2.7161975659e-02   6.2242874366e-06   3.2590834997e-02       8.483500       8.487300
   350   9.1080522675e-06   4.3745876394e-02   9.0982622261e-06   5.5061049507e-02       8.510300       8.512000
   351   6.8156275726e-06   2.9507073831e-02   7.0760921533e-06   3.9250682806e-02       8.516100       8.522400
   352   6.9977874113e-06   3.0638512515e-02   6.6708532383e-06   3.6082316340e-02       8.522300       8.528600
   353   8.3232138330e-06   3.8871055626e-02   6.6897593624e-06   3.6230134151e-02       8.537100       8.549700
   354   7.2684750724e-06   3.2319818850e-02   1.0896608445e-05   6.9121446088e-02       8.546500       8.560100
   355   9.5397651353e-06   4.6427349117e-02   9.6027472019e-06   5.9005372772e-02       8.576300       8.600200
   356   8.6529936850e-06   4.0919397808e-02   8.7436534349e-06   5.2288535415e-02       8.940800       8.949900
   357   8.7990100232e-06   4.1826340494e-02   8.6491157379e-06   5.1549391029e-02       8.954600       8.962100
   358   8.7298593998e-06   4.1396829298e-02   8.8614890796e-06   5.3209835150e-02       8.962500       8.974700
   359   7.6260395495e-06   3.4540738039e-02   7.7040991010e-06   4.4160764439e-02       9.114100       9.117600
   360   7.5909170688e-06   3.4322583842e-02   7.6139756195e-06   4.3456132663e-02       9.117000       9.121300
   361   7.1057289564e-06   3.1308963480e-02   7.2476412642e-06   4.0591942074e-02       9.174000       9.175700
   362   7.2639867287e-06   3.2291940665e-02   7.1403989906e-06   3.9753466767e-02       9.176000       9.185800
   363   7.7907868709e-06   3.5564023378e-02   7.5771674753e-06   4.3168347641e-02       9.186900       9.192100
   364   7.7722123630e-06   3.5448652631e-02   7.5634226801e-06   4.3060883756e-02       9.201500       9.204400
   365   7.1025572769e-06   3.1289263414e-02   6.9420808621e-06   3.8202913538e-02       9.201600       9.204700
   366   6.4108922030e-06   2.6993164856e-02   6.5560959652e-06   3.5185084898e-02       9.205200       9.206300
   367   7.1177952364e-06   3.1383910055e-02   7.1947689185e-06   4.0178558855e-02       9.206100       9.207100
   368   6.5594266195e-06   2.7915747933e-02   6.4037478577e-06   3.3993948961e-02       9.207800       9.208800
   369   7.3972115309e-06   3.3119432037e-02   7.0729522928e-06   3.9226133760e-02       9.209400       9.212400
   370   7.3434418524e-06   3.2785455598e-02   7.2354652674e-06   4.0496743862e-02       9.212500       9.217300
   371   7.8496562425e-06   3.5929675240e-02   7.4280075849e-06   4.2002138827e-02       9.218000       9.220000
   372   7.4832601980e-06   3.3653901057e-02   7.7452476343e-06   4.4482484857e-02       9.220300       9.222700
   373   7.4401969469e-06   3.3386424821e-02   7.3053261975e-06   4.1042952580e-02       9.225100       9.226500
   374   8.3327943883e-06   3.8930562765e-02   8.2951063340e-06   4.8781563255e-02       9.230700       9.231500
   375   7.1832677454e-06   3.1790575596e-02   7.2835624598e-06   4.0872792474e-02       9.233000       9.239700
   376   6.7119297656e-06   2.8862981748e-02   7.0365368993e-06   3.8941419466e-02       9.241300       9.244900
   377   8.1827246765e-06   3.7998443598e-02   7.9757087148e-06   4.6284348233e-02       9.260600       9.261900
   378   7.8475489599e-06   3.5916586400e-02   8.4004313397e-06   4.9605048374e-02       9.261200       9.279500
   379   8.3998414071e-06   3.9347007967e-02   8.8469149846e-06   5.3095887373e-02       9.306000       9.322400
   380   1.3537438116e-05   7.1257859978e-02   1.4085142839e-05   9.4051049529e-02       9.952000       9.967200
   381   9.0612975104e-06   4.3455471324e-02   1.0062690737e-05   6.2601448121e-02      10.042800      10.072400
   382   8.8219434832e-06   4.1968785744e-02   9.0292851365e-06   5.4521751109e-02      10.082700      10.124700
   383   1.0929872563e-05   5.5061641555e-02   9.8355544148e-06   6.0825579418e-02      10.357100      10.453300
   384   8.0842040554e-06   3.7386508264e-02   7.0631096977e-06   3.9149179285e-02      10.539800      10.549300
   385   7.9395599669e-06   3.6488088952e-02   7.7879218260e-06   4.4816133658e-02      10.541100      10.556100
   386   6.5493686374e-06   2.7853275381e-02   6.6516949687e-06   3.5932527125e-02      10.576900      10.588300
   387   6.2248216228e-06   2.5837435614e-02   6.4476452002e-06   3.4337160984e-02      10.590400      10.594400
   388   5.5992154502e-06   2.1951644821e-02   6.6516735012e-06   3.5932359281e-02      10.593800      10.599000
   389   6.2681108671e-06   2.6106315549e-02   5.9731923980e-06   3.0627644714e-02      10.594700      10.601000
   390   6.4669750774e-06   2.7341509112e-02   6.2836549632e-06   3.3055000884e-02      10.605200      10.608900
   391   6.1313841588e-06   2.5257072994e-02   5.9397228915e-06   3.0365962881e-02      10.610600      10.613100
   392   6.4206831673e-06   2.7053978895e-02   6.4466446594e-06   3.4329338241e-02      10.621200      10.622700
   393   1.0515335598e-05   5.2486852506e-02   1.0722369433e-05   6.7759155792e-02      10.689300      10.692900
   394   7.8396247212e-06   3.5867367043e-02   7.9214114015e-06   4.5859823884e-02      10.699000      10.703500
   395   8.2159314242e-06   3.8204698716e-02   8.4883574882e-06   5.0292500269e-02      10.703600      10.704800
   396   7.7061958250e-06   3.5038607994e-02   8.1274798022e-06   4.7470972730e-02      10.781000      10.784100
   397   8.0554630955e-06   3.7207991231e-02   7.7431837810e-06   4.4466348590e-02      10.781600      10.786700
   398   7.2340051524e-06   3.2105717865e-02   7.2911345516e-06   4.0931994986e-02      10.830500      10.831100
   399   7.5620213420e-06   3.4143105515e-02   7.3428392885e-06   4.1336249238e-02      10.831500      10.839000
   400   9.2677942245e-06   4.4738072208e-02   7.6673918322e-06   4.3873768114e-02      10.842500      10.846100
   401   7.5522934941e-06   3.4082683506e-02   8.3025835974e-06   4.8840024350e-02      10.842800      10.847700
   402   9.7288653545e-06   4.7601896177e-02   9.7521910397e-06   6.0173801634e-02      10.847100      10.850000
   403   7.4124252945e-06   3.3213928391e-02   8.7226717938e-06   5.2124490142e-02      10.860400      10.864900
   404   8.9127344500e-06   4.2532710332e-02   7.1355709552e-06   3.9715718701e-02      10.863300      10.867500
   405   6.8429272467e-06   2.9676638690e-02   7.2735621382e-06   4.0794604811e-02      10.866100      10.870400
   406   8.4189337619e-06   3.9465595185e-02   7.8379759110e-06   4.5207482263e-02      10.868900      10.872800
   407   7.6705074380e-06   3.4816938817e-02   8.3279874436e-06   4.9038644698e-02      10.870300      10.874700
   408   7.5328075420e-06   3.3961651559e-02   7.4669845696e-06   4.2306880959e-02      10.894600      10.901000
   409   7.2787164934e-06   3.2383430785e-02   7.2078037533e-06   4.0280471904e-02      10.900900      10.904400
   410   7.7885587421e-06   3.5550183933e-02   7.9112542628e-06   4.5780410144e-02      10.909500      10.914000
   411   7.5925478623e-06   3.4332713093e-02   7.5676571982e-06   4.3093991399e-02      10.911700      10.915200
   412   6.8308636153e-06   2.9601708567e-02   6.8349325736e-06   3.7365173056e-02      10.922200      10.924500
   413   6.8221052531e-06   2.9547308267e-02   7.1849437344e-06   4.0101740507e-02      10.936500      10.942200
   414   1.6485224528e-05   8.9567272196e-02   1.5110299548e-05   1.0206625246e-01      11.505200      11.513800
   415   1.1183989570e-05   5.6640023558e-02   1.1895171228e-05   7.6928724012e-02      11.550800      11.555400
   416   9.6184960896e-06   4.6916366059e-02   1.0516547983e-05   6.6149937730e-02      11.557400      11.582700
   417   1.5416679024e-05   8.2930278408e-02   7.1793364160e-06   4.0057899605e-02      11.631100      11.754500
   418   7.2745605952e-06   3.2357617499e-02   7.1575557122e-06   3.9887606850e-02      11.754800      11.761000
   419   7.3247835546e-06   3.2669564411e-02   2.1896718222e-05   1.5512596750e-01      11.755400      11.770800
   420   7.6192049179e-06   3.4498286494e-02   7.6033647317e-06   4.3373171279e-02      11.780700      11.785100
   421   7.5688341099e-06   3.4185421259e-02   7.4784657450e-06   4.2396646700e-02      11.787000      11.788100
   422   7.2829215505e-06   3.2409549409e-02   7.2441421670e-06   4.0564584330e-02      11.788500      11.792700
   423   7.3532428224e-06   3.2846331786e-02   7.2830502267e-06   4.0868787572e-02      11.790200      11.793600
   424   7.4256494393e-06   3.3296066743e-02   7.1560333014e-06   3.9875703858e-02      11.801800      11.805600
   425   7.5042563321e-06   3.3784313109e-02   7.5440886500e-06   4.2909720356e-02      11.804000      11.806000
   426   7.4595866559e-06   3.3506858978e-02   7.5612999443e-06   4.3044287115e-02      11.823300      11.832100
   427   1.5438717818e-05   8.3067166669e-02   1.2201642165e-05   7.9324871583e-02      12.850800      12.894800
   428   6.4635314033e-06   2.7320119622e-02   4.9951815738e-06   2.2981052582e-02      12.987800      13.033600
   429   6.2238717214e-06   2.5831535547e-02   5.7211096702e-06   2.8656732169e-02      13.027300      13.048100
   430   7.2293784806e-05   4.3620769745e-01   7.8624046612e-05   5.9864942573e-01      13.615300      13.697400
   431   1.2563225862e-04   7.6750582004e-01   8.7736790941e-05   6.6989755241e-01      14.334300      15.099200
   432   1.6306345392e-04   1.0000000000e+00   1.2995739867e-04   1.0000000000e+00      14.981100      15.614800
   433   3.7695167866e-06   1.0586945218e-02   3.7720396621e-06   1.3417899408e-02      17.329300      17.331800
   434   3.8327462514e-06   1.0979678671e-02   3.8108819036e-06   1.3721588049e-02      17.339800      17.342100
   435   4.2038835670e-06   1.3284902032e-02   4.1738661671e-06   1.6559585896e-02      17.345800      17.352600
   436   3.9081491932e-06   1.1448024524e-02   3.8442895575e-06   1.3982786286e-02      17.391900      17.396900
   437   3.9148531697e-06   1.1489664539e-02   3.9122900786e-06   1.4514449368e-02      17.393000      17.398500
   438   4.0856427422e-06   1.2550479757e-02   4.1054619097e-06   1.6024766195e-02      17.416500      17.422100
   439   4.8997080977e-06   1.7606835979e-02   4.8926930796e-06   2.2179744770e-02      17.882700      17.885700
   440   4.0020468960e-06   1.2031245798e-02   4.0399216139e-06   1.5512338420e-02      17.956400      17.958600
   441   4.0259468239e-06   1.2179694013e-02   3.9239356826e-06   1.4605500696e-02      17.957700      17.965700
   442   3.9852300042e-06   1.1926792028e-02   3.9297684077e-06   1.4651103944e-02      17.974600      17.978200
   443   4.0481442393e-06   1.2317567513e-02   4.0645225769e-06   1.5704681414e-02      17.980900      17.983600
   444   4.7089779498e-06   1.6422165039e-02   4.7441824216e-06   2.1018611988e-02      18.021000      18.025700
   445   4.0524373280e-06   1.2344232922e-02   4.0584056945e-06   1.5656856478e-02      18.097700      18.100400
   446   4.0187536219e-06   1.2135015301e-02   4.0439139180e-06   1.5543552309e-02      18.112900      18.115400
   447   4.5482267494e-06   1.5423700570e-02   4.6050553708e-06   1.9930845079e-02      18.137000      18.152000
   448   4.9103305185e-06   1.7672814396e-02   4.7526710573e-06   2.1084980513e-02      18.214400      18.220700
   449   4.7088746337e-06   1.6421523318e-02   4.8428618159e-06   2.1790138297e-02      18.216200      18.224400
   450   5.0465335891e-06   1.8518804511e-02   5.0635549024e-06   2.3515630466e-02      18.231500      18.236400
   451   4.3208963409e-06   1.4011696586e-02   4.3980474425e-06   1.8312350522e-02      18.804800      18.810800
   452   4.3806356166e-06   1.4382751633e-02   4.3655235887e-06   1.8058062288e-02      18.806900      18.814100
   453   4.3272677465e-06   1.4051270923e-02   4.3604968531e-06   1.8018760682e-02      18.836400      18.842300
   454   8.0482876951e-06   3.7163423089e-02   7.9854006434e-06   4.6360124720e-02      19.392900      19.399000
   455   4.6749643022e-06   1.6210898072e-02   4.6817578927e-06   2.0530544883e-02      19.501900      19.504400
   456   4.0938808435e-06   1.2601648590e-02   4.1329678424e-06   1.6239821737e-02      19.505500      19.507300
   457   4.6140625664e-06   1.5832622705e-02   4.6385588054e-06   2.0192792180e-02      19.511200      19.512200
   458   4.6068375491e-06   1.5787746380e-02   4.4338256435e-06   1.8592082917e-02      19.538800      19.546100
   459   4.4876008152e-06   1.5047138274e-02   4.7397486127e-06   2.0983946188e-02      19.544300      19.548500
   460   4.2818273214e-06   1.3769029485e-02   4.2811668407e-06   1.7398517804e-02      19.563200      19.566000
   461   4.6018343118e-06   1.5756670067e-02   4.6231294946e-06   2.0072157884e-02      19.570200      19.577300
   462   3.9097670128e-06   1.1458073192e-02   3.9161431845e-06   1.4544574935e-02      19.577500      19.579500
   463   4.6956464950e-06   1.6339360158e-02   4.7238293596e-06   2.0859481272e-02      19.588000      19.591100
   464   4.4548786077e-06   1.4843892753e-02   4.4579037575e-06   1.8780338008e-02      19.597300      19.599900
   465   5.0336321524e-06   1.8438670577e-02   5.0426257639e-06   2.3351995686e-02      19.642900      19.646800
   466   9.5149923484e-06   4.6273479364e-02   9.5741914411e-06   5.8782109132e-02      20.029400      20.032700
   467   5.8163962669e-06   2.3300607243e-02   5.8646956555e-06   2.9779361324e-02      20.205300      20.206000
   468   5.7153277623e-06   2.2672846390e-02   5.7324072839e-06   2.8745062729e-02      20.214100      20.217900
   469   5.8493655560e-06   2.3505387448e-02   5.7896398007e-06   2.9192536010e-02      20.238800      20.243800
   470   4.8940545030e-06   1.7571720139e-02   5.0865704324e-06   2.3695577729e-02      20.245100      20.245000
   471   5.7550185077e-06   2.2919375181e-02   5.5892912493e-06   2.7626107890e-02      20.250000      20.252000
   472   5.1528560894e-06   1.9179199198e-02   4.9738493915e-06   2.2814266599e-02      20.254500      20.256100
   473   5.2812571718e-06   1.9976729283e-02   5.3841252114e-06   2.6022014181e-02      20.256000      20.259900
   474   5.2765434487e-06   1.9947451212e-02   5.3554264500e-06   2.5797632489e-02      20.257700      20.260900
   475   5.4090463280e-06   2.0770458547e-02   5.4060274078e-06   2.6193256828e-02      20.260800      20.261700
   476   5.2327201933e-06   1.9675254405e-02   5.1481774180e-06   2.4177252859e-02      20.266300      20.268000
   477   5.5423464016e-06   2.1598417447e-02   5.6521319113e-06   2.8117428538e-02      20.266400      20.269100
   478   5.6929895364e-06   2.2534098282e-02   5.3008025072e-06   2.5370554382e-02      20.270500      20.272900
   479   5.2233701713e-06   1.9617179164e-02   5.4319649933e-06   2.6396050225e-02      20.286000      20.289100
   480   5.6400329729e-06   2.2205172297e-02   5.5808917617e-06   2.7560436372e-02      20.286400      20.291100
   481   5.6233215230e-06   2.2101373452e-02   5.4652118764e-06   2.6655991473e-02      20.293100      20.293700
   482   5.7660673514e-06   2.2988002213e-02   5.2281480641e-06   2.4802504541e-02      20.296100      20.306200
   483   5.0663166814e-06   1.8641682067e-02   5.4996234368e-06   2.6925038768e-02      20.299500      20.306800
   484   6.2278925805e-06   2.5856510073e-02   6.2685430616e-06   3.2936848257e-02      20.356000      20.358200
   485   6.1947622699e-06   2.5650729725e-02   6.2268474922e-06   3.2610850830e-02      20.356200      20.361200
   486   5.7834026560e-06   2.3095675970e-02   5.7439747880e-06   2.8835503432e-02      20.374600      20.377500
   487   5.6891742180e-06   2.2510400420e-02   5.7533052736e-06   2.8908453971e-02      20.394400      20.399000
   488   5.4655850898e-06   2.1121634429e-02   5.4538546836e-06   2.6567195093e-02      20.403000      20.407500
   489   6.2858031257e-06   2.6216206433e-02   6.2666150406e-06   3.2921773997e-02      20.416700      20.421000
   490   8.1695543776e-06   3.7916639696e-02   8.2036588467e-06   4.8066579719e-02      20.658200      20.660900
   491   7.2826974002e-06   3.2408157157e-02   7.2558204279e-06   4.0655890986e-02      20.671900      20.678100
   492   7.4265583758e-06   3.3301712367e-02   7.4777130374e-06   4.2390761644e-02      20.684000      20.685600
   493   6.8677036486e-06   2.9830530897e-02   6.8595639495e-06   3.7557753834e-02      20.752800      20.754400
   494   6.7135939447e-06   2.8873318365e-02   6.8249091066e-06   3.7286804431e-02      20.782900      20.784200
   495   6.0456793508e-06   2.4724739765e-02   6.0017937939e-06   3.0851265152e-02      20.784100      20.785700
   496   6.8274588129e-06   2.9580560518e-02   6.8330840291e-06   3.7350720183e-02      20.784600      20.786800
   497   6.4992061742e-06   2.7541704226e-02   6.8118678846e-06   3.7184841443e-02      20.791300      20.792300
   498   7.0409870972e-06   3.0906836181e-02   6.5183134778e-06   3.4889681961e-02      20.791600      20.792600
   499   6.4358194608e-06   2.7147994065e-02   6.6018811227e-06   3.5543056831e-02      20.794100      20.795400
   500   6.2266930559e-06   2.5849059536e-02   6.3564136661e-06   3.3623865882e-02      20.796100      20.799100
   501   6.5887409343e-06   2.8097826211e-02   6.7915763192e-06   3.7026191538e-02      20.799900      20.802600
   502   5.5305692053e-06   2.1525266441e-02   5.7040699572e-06   2.8523506920e-02      20.821800      20.825500
   503   5.6031827742e-06   2.1976286826e-02   5.5206109400e-06   2.7089129873e-02      20.822100      20.826500
   504   7.0092675040e-06   3.0709818139e-02   7.1632002397e-06   3.9931738671e-02      20.833000      20.834500
   505   5.8323573444e-06   2.3399745344e-02   5.6535133753e-06   2.8128229535e-02      20.835700      20.837800
   506   5.9456028088e-06   2.4103140231e-02   5.7487209151e-06   2.8872611096e-02      20.836800      20.839400
   507   6.4539473173e-06   2.7260590552e-02   6.5358955574e-06   3.5027147710e-02      20.837600      20.841600
   508   5.4677863891e-06   2.1135307230e-02   5.5398943681e-06   2.7239897642e-02      20.841000      20.843300
   509   5.7227898745e-06   2.2719195368e-02   5.5399180418e-06   2.7240082735e-02      20.841700      20.844100
   510   5.3797914000e-06   2.0588749134e-02   5.2571141243e-06   2.5028976112e-02      20.846100      20.849000
   511   5.3739668895e-06   2.0552571695e-02   5.4822330471e-06   2.6789071749e-02      20.853600      20.858800
   512   5.7318809560e-06   2.2775662268e-02   5.6866716419e-06   2.8387477934e-02      20.858100      20.859800
   513   5.5722225036e-06   2.1783985120e-02   5.7068606223e-06   2.8545325777e-02      20.858800      20.862200
   514   6.1243838046e-06   2.5213592106e-02   6.1545491206e-06   3.2045584940e-02      20.864700      20.866800
   515   5.7299002470e-06   2.2763359606e-02   5.6502709904e-06   2.8102878900e-02      20.866500      20.868200
   516   5.5971451902e-06   2.1938785936e-02   5.6711424941e-06   2.8266063062e-02      20.866600      20.875600
   517   5.3395764232e-06   2.0338964216e-02   5.2548536723e-06   2.5011302735e-02      20.878500      20.879700
   518   5.9849697438e-06   2.4347657757e-02   5.9818151674e-06   3.0695061965e-02      20.883000      20.892400
   519   5.7954618253e-06   2.3170578379e-02   5.3669862069e-06   2.5888012620e-02      20.905800      20.907400
