# k-point: 0.000000  0.000000  0.000000
# band     ipr_up            ipr_norm_up       ipr_dw            ipr_norm_dw       Energy_up(eV)   Energy_dw(eV)
   507   6.1294677389e-06   3.3748039871e-02   6.1294699455e-06   3.3748037500e-02      20.753700      20.753700
   508   5.8241547939e-06   3.1189194604e-02   5.8241470730e-06   3.1189110573e-02      20.791100      20.791100
   509   5.8248607359e-06   3.1195111145e-02   5.8248453791e-06   3.1194963113e-02      20.791100      20.791100
   510   5.4270221383e-06   2.7860803088e-02   5.4270212534e-06   2.7860778356e-02      20.803700      20.803700
   511   4.9258990212e-06   2.3660861562e-02   4.9258917751e-06   2.3660786047e-02      20.814100      20.814100
   512   4.9253178346e-06   2.3655990605e-02   4.9253184739e-06   2.3655981180e-02      20.814100      20.814100
   513   7.0396028195e-06   4.1375934073e-02   7.0395993158e-06   4.1375879247e-02      20.819100      20.819100
   514   5.9656902411e-06   3.2375411288e-02   5.9656962632e-06   3.2375441723e-02      20.834800      20.834800
   515   5.9653570361e-06   3.2372618678e-02   5.9653595390e-06   3.2372619619e-02      20.834800      20.834800
   516   6.2303084928e-06   3.4593192001e-02   6.2303130793e-06   3.4593209067e-02      20.845000      20.845000
   517   5.6987260135e-06   3.0137968817e-02   5.6987276224e-06   3.0137963613e-02      20.849200      20.849200
   518   4.7364043908e-06   2.2072696219e-02   4.7364270202e-06   2.2072872050e-02      20.854200      20.854200
   519   4.7360103636e-06   2.2069393855e-02   4.7360543740e-06   2.2069748883e-02      20.854200      20.854200
   520   4.6396955881e-06   2.1262174209e-02   4.6396996067e-06   2.1262194550e-02      20.874500      20.874500
   521   4.6385317606e-06   2.1252420104e-02   4.6385277256e-06   2.1252372953e-02      20.874500      20.874500
   522   5.9373021930e-06   3.2137489432e-02   5.9373031229e-06   3.2137477332e-02      20.878600      20.878600
   523   5.9364428421e-06   3.2130287164e-02   5.9364398478e-06   3.2130242179e-02      20.878600      20.878600
   524   3.9920484200e-06   1.5834206226e-02   3.9920490586e-06   1.5834201509e-02      20.902800      20.902800
   525   6.3599652767e-06   3.5679852928e-02   6.3599653075e-06   3.5679831157e-02      20.928500      20.928500
   526   5.5455291066e-06   2.8854016772e-02   5.5455281463e-06   2.8853990810e-02      20.959900      20.959900
   527   6.1736887834e-06   3.4118658976e-02   6.1736850446e-06   3.4118606553e-02      20.973300      20.973300
   528   6.1724476361e-06   3.4108256849e-02   6.1724471721e-06   3.4108231879e-02      20.973300      20.973300
   529   6.1390105672e-06   3.3828018861e-02   6.1390104413e-06   3.3827996893e-02      21.038800      21.038800
   530   6.1391541525e-06   3.3829222258e-02   6.1391509023e-06   3.3829174104e-02      21.038900      21.038900
   531   6.1477766956e-06   3.3901488284e-02   6.1477812564e-06   3.3901505552e-02      21.048100      21.048100
   532   7.1888416402e-06   4.2626713170e-02   7.1888381185e-06   4.2626657440e-02      21.156300      21.156300
   533   5.3412688752e-06   2.7142100082e-02   5.3412607877e-06   2.7142015418e-02      21.235100      21.235100
   534   5.3384109431e-06   2.7118147589e-02   5.3384077298e-06   2.7118103790e-02      21.235200      21.235200
   535   5.8683738879e-06   3.1559797362e-02   5.8683778051e-06   3.1559810647e-02      21.245700      21.245700
   536   5.7081912293e-06   3.0217297332e-02   5.7081924221e-06   3.0217288593e-02      21.277700      21.277700
   537   5.7025658166e-06   3.0170150427e-02   5.7025375870e-06   3.0169895125e-02      21.277700      21.277700
   538   5.2883538602e-06   2.6698616313e-02   5.2883489935e-06   2.6698558909e-02      21.281100      21.281100
   539   5.2915567223e-06   2.6725459684e-02   5.2915558377e-06   2.6725435638e-02      21.281100      21.281100
   540   5.7757313514e-06   3.0783354961e-02   5.7757344355e-06   3.0783361732e-02      21.285700      21.285700
   541   6.2432195305e-06   3.4701400146e-02   6.2432244505e-06   3.4701419942e-02      21.311000      21.311000
   542   6.2434789517e-06   3.4703574371e-02   6.2434858611e-06   3.4703610839e-02      21.311000      21.311000
   543   6.1656790417e-06   3.4051528872e-02   6.1656737146e-06   3.4051463179e-02      21.326300      21.326300
   544   5.3560357333e-06   2.7265861965e-02   5.3560371650e-06   2.7265857007e-02      21.329100      21.329100
   545   5.3575914810e-06   2.7278900776e-02   5.3575911416e-06   2.7278880966e-02      21.329200      21.329200
   546   6.3254184946e-06   3.5390314369e-02   6.3481750555e-06   3.5581016440e-02      21.340900      21.340900
   547   6.4140361918e-06   3.6133024361e-02   6.4266359101e-06   3.6238600957e-02      21.340900      21.340900
   548   5.6511352647e-06   2.9739108027e-02   5.6511629141e-06   2.9739321311e-02      21.341500      21.341500
   549   7.6821719469e-06   4.6761342706e-02   7.6821647680e-06   4.6761253832e-02      21.349800      21.349800
   550   6.7070781478e-06   3.8589025767e-02   6.7070823617e-06   3.8589037302e-02      21.375000      21.375000
   551   6.7090112632e-06   3.8605227318e-02   6.7090148419e-06   3.8605233519e-02      21.375000      21.375000
   552   5.8770502967e-06   3.1632514841e-02   5.8770566382e-06   3.1632548400e-02      21.400400      21.400400
   553   5.8638063237e-06   3.1521516345e-02   5.8638155367e-06   3.1521574038e-02      21.419100      21.419100
   554   5.8636851145e-06   3.1520500484e-02   5.8636999499e-06   3.1520605299e-02      21.419200      21.419200
   555   6.2545422731e-06   3.4796296700e-02   6.2545513941e-06   3.4796351649e-02      21.424000      21.424000
   556   6.2568566175e-06   3.4815693353e-02   6.2568620423e-06   3.4815717311e-02      21.424100      21.424100
   557   6.4687484088e-06   3.6591570583e-02   6.4687449654e-06   3.6591519147e-02      21.445500      21.445500
   558   6.0213485971e-06   3.2841887156e-02   6.0213428867e-06   3.2841818978e-02      21.457200      21.457200
   559   6.0217191024e-06   3.2844992381e-02   6.0217162481e-06   3.2844948140e-02      21.457200      21.457200
   560   5.6779995347e-06   2.9964259012e-02   5.6780039452e-06   2.9964277393e-02      21.483600      21.483600
   561   5.6764738125e-06   2.9951471847e-02   5.6764738040e-06   2.9951453200e-02      21.483700      21.483700
   562   7.7132500886e-06   4.7021810391e-02   7.7132387387e-06   4.7021686402e-02      21.489200      21.489200
   563   7.3187313727e-06   4.3715326452e-02   7.3187384700e-06   4.3715359064e-02      21.512300      21.512300
   564   6.5194564017e-06   3.7016557174e-02   6.5194620053e-06   3.7016581305e-02      21.514900      21.514900
   565   5.9491665780e-06   3.2236925522e-02   5.9491329205e-06   3.2236623483e-02      21.517100      21.517100
   566   6.4025793993e-06   3.6037004328e-02   6.4023272841e-06   3.6034869094e-02      21.517400      21.517400
   567   6.3820636447e-06   3.5865060614e-02   6.3820302979e-06   3.5864758993e-02      21.517400      21.517400
   568   7.4174215642e-06   4.4542454596e-02   7.4174164695e-06   4.4542384527e-02      21.546800      21.546800
   569   6.3135606848e-06   3.5290933387e-02   6.3135750240e-06   3.5291031770e-02      21.566800      21.566800
   570   6.9436514834e-06   4.0571760432e-02   6.9436532035e-06   4.0571749872e-02      21.569300      21.569300
   571   6.9432700931e-06   4.0568563979e-02   6.9432644434e-06   4.0568491654e-02      21.569300      21.569300
   572   8.2996804543e-06   5.1936716850e-02   8.2996590391e-06   5.1936505541e-02      21.635000      21.635000
   573   8.3009073793e-06   5.1946999778e-02   8.3009039734e-06   5.1946939401e-02      21.635000      21.635000
   574   6.8329662576e-06   3.9644101220e-02   6.8330411689e-06   3.9644704639e-02      21.662500      21.662500
   575   6.8371634714e-06   3.9679278309e-02   6.8373580414e-06   3.9680884572e-02      21.662500      21.662500
   576   6.2146165292e-06   3.4461676756e-02   6.2146129785e-06   3.4461625703e-02      21.664600      21.664600
   577   8.0783922693e-06   5.0082087906e-02   8.0783761779e-06   5.0081922335e-02      21.718600      21.718600
   578   8.0788287430e-06   5.0085746016e-02   8.0787885404e-06   5.0085378366e-02      21.718600      21.718600
   579   7.4832647426e-06   4.5094290043e-02   7.4832637764e-06   4.5094254242e-02      21.722100      21.722100
   580   6.9174690074e-06   4.0352323603e-02   6.9174393902e-06   4.0352050535e-02      21.728200      21.728200
   581   6.9197182320e-06   4.0371174483e-02   6.9197204454e-06   4.0371168178e-02      21.728200      21.728200
   582   7.4329545557e-06   4.4672637486e-02   7.4329537588e-06   4.4672603360e-02      21.745200      21.745200
   583   8.3662202735e-06   5.2494390883e-02   8.3662281934e-06   5.2494425098e-02      21.778500      21.778500
   584   8.3707385043e-06   5.2532258434e-02   8.3707548389e-06   5.2532363150e-02      21.778500      21.778500
   585   6.8856194254e-06   4.0085390434e-02   6.8856186055e-06   4.0085358878e-02      21.817500      21.817500
   586   6.1418706771e-06   3.3851989606e-02   6.1418759899e-06   3.3852013205e-02      21.938700      21.938700
   587   7.3716257289e-06   4.4158637079e-02   7.3716286310e-06   4.4158634263e-02      21.982000      21.982000
   588   7.3710011690e-06   4.4153402607e-02   7.3709953467e-06   4.4153326674e-02      21.982000      21.982000
   589   6.4424299431e-06   3.6370994016e-02   6.4424225998e-06   3.6370910027e-02      22.026400      22.026400
   590   6.4426758596e-06   3.6373055057e-02   6.4426721557e-06   3.6373001568e-02      22.026500      22.026500
   591   6.4701371465e-06   3.6603209674e-02   6.4701389846e-06   3.6603202495e-02      22.054800      22.054800
   592   6.4699323396e-06   3.6601493175e-02   6.4699331669e-06   3.6601477526e-02      22.054800      22.054800
   593   7.1402528498e-06   4.2219487737e-02   7.1402534769e-06   4.2219467023e-02      22.071100      22.071100
   594   7.2873560777e-06   4.3452368309e-02   7.2873576013e-06   4.3452354366e-02      22.119400      22.119400
   595   7.5975469096e-06   4.6052095425e-02   7.5975448659e-06   4.6052050017e-02      22.132900      22.132900
   596   7.5977425432e-06   4.6053735042e-02   7.5977325998e-06   4.6053623425e-02      22.132900      22.132900
   597   7.4795438751e-06   4.5063105239e-02   7.4795346665e-06   4.5063000378e-02      22.211200      22.211200
   598   7.4798615365e-06   4.5065767577e-02   7.4798382038e-06   4.5065544340e-02      22.211200      22.211200
   599   8.8923576855e-06   5.6903978645e-02   8.8923548900e-06   5.6903920397e-02      22.220800      22.220800
   600   6.4371761329e-06   3.6326961532e-02   6.4371792291e-06   3.6326965064e-02      22.294800      22.294800
   601   6.9110893148e-06   4.0298855034e-02   6.9110842428e-06   4.0298787713e-02      22.327500      22.327500
   602   6.9100910902e-06   4.0290488856e-02   6.9100946113e-06   4.0290493560e-02      22.327600      22.327600
   603   7.1350146800e-06   4.2175586336e-02   7.1350165813e-06   4.2175576328e-02      22.458000      22.458000
   604   7.1363014958e-06   4.2186371213e-02   7.1363016163e-06   4.2186346273e-02      22.458000      22.458000
   605   5.7894615154e-06   3.0898428251e-02   5.7894610737e-06   3.0898405403e-02      22.463400      22.463400
   606   6.5806855850e-06   3.7529722464e-02   6.5806870135e-06   3.7529711293e-02      22.483600      22.483600
   607   6.5806339868e-06   3.7529290017e-02   6.5806360479e-06   3.7529284148e-02      22.483600      22.483600
   608   7.9503925958e-06   4.9009315316e-02   7.9503898232e-06   4.9009262017e-02      22.495000      22.495000
   609   1.0663761607e-05   7.1750216296e-02   1.0663763769e-05   7.1750190649e-02      22.756000      22.756000
   610   9.0328075692e-06   5.8081097160e-02   9.0328124612e-06   5.8081102630e-02      22.801200      22.801200
   611   9.0317056674e-06   5.8071862057e-02   9.0316874530e-06   5.8071673878e-02      22.801300      22.801300
   612   6.6697741965e-06   3.8276379216e-02   6.6697790364e-06   3.8276396187e-02      22.970000      22.970000
   613   5.1054300712e-06   2.5165521567e-02   5.1054252209e-06   2.5165465225e-02      23.013000      23.013000
   614   5.1059479833e-06   2.5169862219e-02   5.1059479541e-06   2.5169846280e-02      23.013100      23.013100
   615   5.7213974474e-06   3.0327979402e-02   5.7213952619e-06   3.0327942283e-02      23.033000      23.033000
   616   5.9517010638e-06   3.2258167192e-02   5.9516967439e-06   3.2258111021e-02      23.033300      23.033300
   617   5.0786451388e-06   2.4941035517e-02   5.0786201102e-06   2.4940810194e-02      23.058200      23.058200
   618   5.1059940662e-06   2.5170248442e-02   5.1058198634e-06   2.5168772745e-02      23.058200      23.058200
   619   5.0546300899e-06   2.4739764017e-02   5.0546998804e-06   2.4740333499e-02      23.058900      23.058900
   620   5.0782038558e-06   2.4937337099e-02   5.0783269397e-06   2.4938353117e-02      23.058900      23.058900
   621   5.3852802812e-06   2.7510962195e-02   5.3853059139e-06   2.7511159919e-02      23.084300      23.084300
   622   5.4356323369e-06   2.7932965655e-02   5.4356122655e-06   2.7932780076e-02      23.084300      23.084300
   623   5.6531043049e-06   2.9755610666e-02   5.6530961043e-06   2.9755523479e-02      23.085000      23.085000
   624   5.6596687994e-06   2.9810628071e-02   5.6596784423e-06   2.9810690396e-02      23.099200      23.099200
   625   5.6631397714e-06   2.9839718485e-02   5.6631395971e-06   2.9839698516e-02      23.103400      23.103400
   626   5.6618559078e-06   2.9828958351e-02   5.6618503691e-06   2.9828893429e-02      23.103500      23.103500
   627   5.7106217183e-06   3.0237667400e-02   5.7106247602e-06   3.0237674145e-02      23.129300      23.129300
   628   4.5878780073e-06   2.0827888098e-02   4.5878785697e-06   2.0827879735e-02      23.212500      23.212500
   629   5.3066312523e-06   2.6851800182e-02   5.3066319759e-06   2.6851789539e-02      23.241500      23.241600
   630   5.3070082530e-06   2.6854959846e-02   5.3070073564e-06   2.6854935622e-02      23.241600      23.241600
   631   5.4483168816e-06   2.8039275550e-02   5.4483156961e-06   2.8039248192e-02      23.278100      23.278100
   632   6.0467955510e-06   3.3055159532e-02   6.0467969690e-06   3.3055150970e-02      23.332100      23.332100
   633   6.0469632732e-06   3.3056565222e-02   6.0469606308e-06   3.3056522628e-02      23.332100      23.332100
   634   5.6806583064e-06   2.9986542330e-02   5.6806588976e-06   2.9986528688e-02      23.362300      23.362300
   635   6.3009726363e-06   3.5185432232e-02   6.3009711620e-06   3.5185398145e-02      23.381800      23.381800
   636   6.3020054902e-06   3.5194088639e-02   6.3019986345e-06   3.5194009446e-02      23.381900      23.381900
   637   6.5284135290e-06   3.7091627371e-02   6.5284132421e-06   3.7091602087e-02      23.465200      23.465200
   638   6.8197866608e-06   3.9533642265e-02   6.8197835046e-06   3.9533591462e-02      23.477400      23.477400
   639   6.8195747515e-06   3.9531866241e-02   6.8195745556e-06   3.9531840250e-02      23.477400      23.477400
   640   7.0329496938e-06   4.1320173845e-02   7.0329520731e-06   4.1320168358e-02      23.686500      23.686500
   641   7.3080487352e-06   4.3625794656e-02   7.3080519932e-06   4.3625795145e-02      23.697000      23.697000
   642   7.3038373783e-06   4.3590499033e-02   7.3038385758e-06   4.3590482273e-02      23.697100      23.697100
   643   7.3557077382e-06   4.4025227488e-02   7.3557095311e-06   4.4025215457e-02      23.712800      23.712800
   644   8.4792131580e-06   5.3441390714e-02   8.4792063371e-06   5.3441300815e-02      23.743800      23.743800
   645   7.3149268126e-06   4.3683440216e-02   7.3149284199e-06   4.3683426835e-02      23.765500      23.765500
   646   7.3176826509e-06   4.3706537055e-02   7.3176809129e-06   4.3706495623e-02      23.765600      23.765600
   647   7.2808736586e-06   4.3398038784e-02   7.2808748549e-06   4.3398022130e-02      23.784700      23.784700
   648   7.2785272031e-06   4.3378373006e-02   7.2785191346e-06   4.3378278715e-02      23.784800      23.784800
   649   7.0216129604e-06   4.1225160033e-02   7.0216190101e-06   4.1225185366e-02      23.828100      23.828100
   650   7.0195673495e-06   4.1208015652e-02   7.0195831372e-06   4.1208122609e-02      23.828200      23.828200
   651   7.3912468136e-06   4.4323082513e-02   7.3911750517e-06   4.4322453836e-02      23.835400      23.835400
   652   7.3985605308e-06   4.4384379196e-02   7.3985308280e-06   4.4384102980e-02      23.835500      23.835500
   653   7.2504896294e-06   4.3143388496e-02   7.2504933035e-06   4.3143392762e-02      23.837800      23.837800
   654   8.4823667258e-06   5.3467820947e-02   8.4823705648e-06   5.3467820373e-02      23.850200      23.850200
   655   6.9151502927e-06   4.0332890322e-02   6.9151550107e-06   4.0332905032e-02      23.874700      23.874700
   656   7.1008328679e-06   4.1889106613e-02   7.1008347193e-06   4.1889096359e-02      23.981500      23.981500
   657   7.0990669602e-06   4.1874306439e-02   7.0990690080e-06   4.1874297840e-02      23.981500      23.981500
   658   1.4587571652e-05   1.0463589286e-01   1.4587555605e-05   1.0463569478e-01      24.012900      24.012900
   659   7.2126170570e-06   4.2825976299e-02   7.2126197808e-06   4.2825972792e-02      24.015600      24.015600
   660   1.3029862788e-05   9.1580645717e-02   1.3029860367e-05   9.1580569710e-02      24.036000      24.036000
   661   1.3032263365e-05   9.1600765089e-02   1.3032335744e-05   9.1601315974e-02      24.036000      24.036000
   662   1.0610938504e-05   7.1307502848e-02   1.0610926140e-05   7.1307355721e-02      24.121300      24.121300
   663   1.0608294607e-05   7.1285344192e-02   1.0608292237e-05   7.1285280849e-02      24.121300      24.121300
   664   1.1629937984e-05   7.9847795811e-02   1.1629928250e-05   7.9847665581e-02      24.140200      24.140200
   665   9.0240061645e-06   5.8007332083e-02   9.0240080212e-06   5.8007312159e-02      24.168100      24.168100
   666   1.4326475973e-05   1.0244763503e-01   1.4326477219e-05   1.0244758321e-01      24.171400      24.171400
   667   8.9384205243e-06   5.7290033934e-02   8.9385769454e-06   5.7291309855e-02      24.176100      24.176100
   668   8.9476087694e-06   5.7367041142e-02   8.9476073069e-06   5.7366993786e-02      24.176100      24.176100
   669   1.0850659509e-05   7.3316618309e-02   1.0850534563e-05   7.3315526417e-02      24.193900      24.193900
   670   1.0835593096e-05   7.3190345843e-02   1.0835717701e-05   7.3191345527e-02      24.193900      24.193900
   671   1.2351729049e-05   8.5897168036e-02   1.2351734245e-05   8.5897159291e-02      24.213100      24.213100
   672   8.5575221726e-06   5.4097703048e-02   8.5575088507e-06   5.4097558268e-02      24.217900      24.217900
   673   8.5575216742e-06   5.4097698871e-02   8.5575209680e-06   5.4097659824e-02      24.217900      24.217900
   674   8.0689375362e-06   5.0002847247e-02   8.0689378352e-06   5.0002819092e-02      24.284300      24.284300
   675   8.2857135524e-06   5.1819659445e-02   8.2857021307e-06   5.1819531964e-02      24.293700      24.293700
   676   8.2762797449e-06   5.1740594164e-02   8.2762894781e-06   5.1740644031e-02      24.293700      24.293700
   677   9.5450947466e-06   6.2374605314e-02   9.5450805950e-06   6.2374448591e-02      24.329700      24.329700
   678   9.5430032042e-06   6.2357075977e-02   9.5430141182e-06   6.2357129341e-02      24.329700      24.329700
   679   1.1119652570e-05   7.5571064551e-02   1.1119653568e-05   7.5571026845e-02      24.344400      24.344400
   680   9.2431472909e-06   5.9843966406e-02   9.2431656147e-06   5.9844083387e-02      24.370200      24.370200
   681   9.2415250478e-06   5.9830370294e-02   9.2415350339e-06   5.9830417404e-02      24.370200      24.370200
   682   1.0349736035e-05   6.9118350008e-02   1.0349740818e-05   6.9118347909e-02      24.380000      24.380000
   683   1.0140731656e-05   6.7366672339e-02   1.0140727217e-05   6.7366594016e-02      24.386600      24.386600
   684   9.3200549654e-06   6.0488534028e-02   9.3201092565e-06   6.0488952064e-02      24.405800      24.405800
   685   9.3188007823e-06   6.0478022647e-02   9.3191277792e-06   6.0480726251e-02      24.405800      24.405800
   686   9.9480821252e-06   6.5752065599e-02   9.9480818651e-06   6.5752023266e-02      24.438400      24.438400
   687   1.0313019452e-05   6.8810626224e-02   1.0313034486e-05   6.8810710225e-02      24.447700      24.447700
   688   1.0312155149e-05   6.8803382445e-02   1.0312134557e-05   6.8803167877e-02      24.447700      24.447700
   689   1.2320595138e-05   8.5636232947e-02   1.2320621075e-05   8.5636398188e-02      24.457500      24.457500
   690   1.0475577789e-05   7.0173036949e-02   1.0475551420e-05   7.0172773129e-02      24.484000      24.484000
   691   1.0470952714e-05   7.0134273927e-02   1.0470995162e-05   7.0134586899e-02      24.484000      24.484000
   692   1.0014301098e-05   6.6307050600e-02   1.0014206852e-05   6.6306220235e-02      24.490800      24.490800
   693   1.0010217448e-05   6.6272825298e-02   1.0010221601e-05   6.6272819638e-02      24.490900      24.490900
   694   1.0029345493e-05   6.6433138536e-02   1.0029343981e-05   6.6433085303e-02      24.512100      24.512100
   695   1.0954377737e-05   7.4185886713e-02   1.0954354145e-05   7.4185643756e-02      24.536200      24.536200
   696   1.5273780020e-05   1.1038704446e-01   1.5273831412e-05   1.1038740813e-01      24.560200      24.560200
   697   1.5264159455e-05   1.1030641396e-01   1.5264212492e-05   1.1030679146e-01      24.560300      24.560300
   698   1.1034940910e-05   7.4861091277e-02   1.1034938121e-05   7.4861022260e-02      24.576600      24.576600
   699   1.1033938341e-05   7.4852688695e-02   1.1033898190e-05   7.4852306550e-02      24.576600      24.576600
   700   1.2029838120e-05   8.3199381735e-02   1.2029842577e-05   8.3199368429e-02      24.671400      24.671400
   701   1.2202240555e-05   8.4644296415e-02   1.2202477650e-05   8.4646231981e-02      24.761700      24.761700
   702   1.2194042545e-05   8.4575588422e-02   1.2194198350e-05   8.4576842733e-02      24.761700      24.761700
   703   1.1189453869e-05   7.6156073234e-02   1.1189454923e-05   7.6156035645e-02      24.764300      24.764300
   704   1.0426746096e-05   6.9763775736e-02   1.0426740541e-05   6.9763686603e-02      25.093600      25.093600
   705   1.0423272794e-05   6.9734665789e-02   1.0423268038e-05   6.9734583382e-02      25.093700      25.093700
   706   1.2694377671e-05   8.8768925752e-02   1.2694394316e-05   8.8769011230e-02      25.122500      25.122500
   707   1.2699338258e-05   8.8810500712e-02   1.2699347571e-05   8.8810524718e-02      25.122500      25.122500
   708   7.6564686643e-06   4.6545922024e-02   7.6564679386e-06   4.6545887364e-02      25.620600      25.620600
   709   8.8639716925e-06   5.6666074014e-02   8.8639740314e-06   5.6666058940e-02      25.632700      25.632700
   710   8.8650105899e-06   5.6674781072e-02   8.8650168771e-06   5.6674799084e-02      25.632800      25.632800
   711   7.1444759084e-06   4.2254881433e-02   7.1444782758e-06   4.2254875283e-02      25.648600      25.648600
   712   9.2599686994e-06   5.9984947593e-02   9.2599715041e-06   5.9984934423e-02      25.672300      25.672300
   713   6.4927887949e-06   3.6793054435e-02   6.4927884305e-06   3.6793028683e-02      25.742400      25.742400
   714   6.4913281828e-06   3.6780812962e-02   6.4913450339e-06   3.6780931500e-02      25.742400      25.742400
   715   7.4536682102e-06   4.4846239811e-02   7.4536673918e-06   4.4846205399e-02      25.750500      25.750500
   716   7.4530099834e-06   4.4840723174e-02   7.4530177080e-06   4.4840760365e-02      25.750500      25.750500
   717   1.0810958912e-05   7.2983885337e-02   1.0810955463e-05   7.2983811916e-02      25.956800      25.956800
   718   9.7142614191e-06   6.3792400878e-02   9.7142257624e-06   6.3792063066e-02      25.985600      25.985600
   719   9.7135244672e-06   6.3786224442e-02   9.7135178631e-06   6.3786130125e-02      25.985600      25.985600
   720   1.0338665282e-05   6.9025565388e-02   1.0338666374e-05   6.9025532420e-02      25.992100      25.992100
   721   8.1815369405e-06   5.0946549298e-02   8.1815300328e-06   5.0946460175e-02      26.042300      26.042300
   722   8.1829806805e-06   5.0958649366e-02   8.1829678477e-06   5.0958510577e-02      26.042300      26.042300
   723   1.0666222676e-05   7.1770842658e-02   1.0666223420e-05   7.1770805111e-02      26.092900      26.092900
   724   9.1880278364e-06   5.9382007103e-02   9.1880245980e-06   5.9381943648e-02      26.141000      26.141000
   725   8.4666691241e-06   5.3336258449e-02   8.4666768232e-06   5.3336290306e-02      26.162300      26.162300
   726   8.4673848245e-06   5.3342256775e-02   8.4673920596e-06   5.3342284739e-02      26.162300      26.162300
   727   8.5469659763e-06   5.4009230963e-02   8.5469621201e-06   5.4009165568e-02      26.237700      26.237700
   728   8.7382613207e-06   5.5612488193e-02   8.7382560676e-06   5.5612410125e-02      26.335700      26.335700
   729   8.7382348247e-06   5.5612266128e-02   8.7382333591e-06   5.5612219804e-02      26.335700      26.335700
   730   6.5869659712e-06   3.7582358740e-02   6.5869670227e-06   3.7582344378e-02      26.402000      26.402000
   731   9.3919822990e-06   6.1091361127e-02   9.3919889013e-06   6.1091379118e-02      26.533700      26.533700
   732   9.3920514254e-06   6.1091940479e-02   9.3920671808e-06   6.1092035182e-02      26.533700      26.533700
   733   1.0773111285e-05   7.2666682207e-02   1.0773130693e-05   7.2666800548e-02      26.561300      26.561300
   734   1.0202680663e-05   6.7885870518e-02   1.0202687039e-05   6.7885882511e-02      26.567200      26.567200
   735   7.7944245892e-06   4.7702138526e-02   7.7944011377e-06   4.7701912704e-02      26.580400      26.580400
   736   7.7948707276e-06   4.7705877637e-02   7.7948633030e-06   4.7705786135e-02      26.580400      26.580400
   737   8.7210317677e-06   5.5468086323e-02   8.7210631484e-06   5.5468315372e-02      26.582800      26.582800
   738   7.6528224817e-06   4.6515363159e-02   7.6528497223e-06   4.6515562904e-02      26.601200      26.601200
   739   7.6523206852e-06   4.6511157573e-02   7.6523347365e-06   4.6511246782e-02      26.601200      26.601200
   740   7.9388741782e-06   4.8912778799e-02   7.9388571311e-06   4.8912605923e-02      26.620300      26.620300
   741   7.9385537350e-06   4.8910093147e-02   7.9385257300e-06   4.8909828433e-02      26.620300      26.620300
   742   8.2836895428e-06   5.1802696105e-02   8.2836933487e-06   5.1802696257e-02      26.635100      26.635100
   743   8.3733158443e-06   5.2553859268e-02   8.3733136297e-06   5.2553808508e-02      26.700000      26.700000
   744   8.3736734605e-06   5.2556856469e-02   8.3736651389e-06   5.2556754525e-02      26.700000      26.700000
   745   8.6470173771e-06   5.4847767479e-02   8.6470178505e-06   5.4847737866e-02      26.704500      26.704500
   746   7.3912859454e-06   4.4323410479e-02   7.3912868530e-06   4.4323390848e-02      26.728300      26.728300
   747   8.0095235690e-06   4.9504895387e-02   8.0095299470e-06   4.9504918480e-02      26.739700      26.739700
   748   8.0111350897e-06   4.9518401634e-02   8.0111392176e-06   4.9518405862e-02      26.739700      26.739700
   749   9.4091859463e-06   6.1235545879e-02   9.4091849776e-06   6.1235500330e-02      26.803100      26.803100
   750   1.0324988695e-05   6.8910941134e-02   1.0324972531e-05   6.8910763601e-02      26.807000      26.807000
   751   1.0324223860e-05   6.8904531003e-02   1.0324226587e-05   6.8904511812e-02      26.807000      26.807000
   752   7.6148005720e-06   4.6196699357e-02   7.6148082002e-06   4.6196734923e-02      26.944200      26.944200
   753   7.6144223442e-06   4.6193529408e-02   7.6144345430e-06   4.6193603282e-02      26.944300      26.944300
   754   1.0381614358e-05   6.9385524052e-02   1.0381614811e-05   6.9385485510e-02      26.976900      26.976900
   755   1.0839881103e-05   7.3226283876e-02   1.0839890451e-05   7.3226317561e-02      26.984600      26.984600
   756   1.0841332734e-05   7.3238450073e-02   1.0841322285e-05   7.3238317835e-02      26.984600      26.984600
   757   9.8734944527e-06   6.5126942047e-02   9.8735047820e-06   6.5126988841e-02      26.995000      26.995000
   758   9.8739313464e-06   6.5130603678e-02   9.8739387870e-06   6.5130626260e-02      26.995000      26.995000
   759   1.0815079804e-05   7.3018422768e-02   1.0815066620e-05   7.3018267739e-02      27.002800      27.002800
   760   9.8400941776e-06   6.4847012429e-02   9.8400713351e-06   6.4846781378e-02      27.008300      27.008300
   761   1.0665317448e-05   7.1763255886e-02   1.0665288998e-05   7.1762973677e-02      27.019400      27.019400
   762   1.0667998531e-05   7.1785726203e-02   1.0667988873e-05   7.1785601466e-02      27.019400      27.019400
   763   1.0580125188e-05   7.1049254682e-02   1.0580119933e-05   7.1049167291e-02      27.024500      27.024500
   764   9.5698557704e-06   6.2582128871e-02   9.5698383762e-06   6.2581944847e-02      27.025900      27.025900
   765   9.5752486402e-06   6.2627326822e-02   9.5752448256e-06   6.2627256582e-02      27.025900      27.025900
   766   1.0515888010e-05   7.0510879218e-02   1.0515891200e-05   7.0510862928e-02      27.094700      27.094700
   767   1.0515958154e-05   7.0511467097e-02   1.0515974098e-05   7.0511557709e-02      27.094800      27.094800
   768   7.9086651851e-06   4.8659595499e-02   7.9086550452e-06   4.8659480665e-02      27.117400      27.117400
