# k-point: 0.000000  0.000000  0.000000
# band     ipr_up            ipr_norm_up       ipr_dw            ipr_norm_dw       Energy_up(eV)   Energy_dw(eV)
   520   5.5715993526e-06   2.5011259429e-02   5.6069655492e-06   2.8946268186e-02      20.895200      20.902600
   521   5.2764311991e-06   2.2960863014e-02   5.3050937308e-06   2.6538937706e-02      20.904200      20.907600
   522   4.8210683415e-06   1.9797668204e-02   4.7102838282e-06   2.1795520394e-02      20.915300      20.922100
   523   4.8216088379e-06   1.9801422782e-02   4.7105369603e-06   2.1797539041e-02      20.915300      20.922100
   524   6.6544012868e-06   3.2532982822e-02   6.6433402226e-06   3.7211022262e-02      20.929700      20.942300
   525   4.3880893347e-06   1.6789963636e-02   4.2549315263e-06   1.8164232512e-02      20.948900      20.956100
   526   5.3449722954e-06   2.3436986256e-02   5.4433450225e-06   2.7641447209e-02      21.011300      21.023300
   527   5.6732869240e-06   2.5717635878e-02   5.7442031926e-06   3.0040694172e-02      21.019700      21.026100
   528   5.6735593398e-06   2.5719528224e-02   5.7447028107e-06   3.0044678465e-02      21.019700      21.026100
   529   6.2635270296e-06   2.9817760443e-02   6.2949473107e-06   3.4432701050e-02      21.074200      21.082400
   530   6.2639196753e-06   2.9820487971e-02   6.2951994703e-06   3.4434711942e-02      21.074200      21.082400
   531   6.2558616507e-06   2.9764512607e-02   6.2854157843e-06   3.4356690199e-02      21.087400      21.093700
   532   6.9196823092e-06   3.4375767184e-02   6.9616639408e-06   3.9749551343e-02      21.202700      21.207100
   533   5.4827568799e-06   2.4394111931e-02   5.4591545655e-06   2.7767523220e-02      21.292400      21.297500
   534   5.4817661376e-06   2.4387229703e-02   5.4578770747e-06   2.7757335643e-02      21.292400      21.297500
   535   5.5704341502e-06   2.5003165308e-02   5.5909299997e-06   2.8818389847e-02      21.309800      21.313900
   536   5.2422995366e-06   2.2723766167e-02   5.1720698417e-06   2.5478115053e-02      21.334600      21.338300
   537   5.2403197909e-06   2.2710013791e-02   5.1705675053e-06   2.5466134404e-02      21.334600      21.338300
   538   5.8145431111e-06   2.6698877168e-02   5.6519413608e-06   2.9304935792e-02      21.338800      21.344200
   539   5.5368591554e-06   2.4769935374e-02   5.5468093221e-06   2.8466541660e-02      21.343000      21.346400
   540   5.5358214063e-06   2.4762726612e-02   5.5459862860e-06   2.8459978212e-02      21.343000      21.346500
   541   5.9085081620e-06   2.7351608844e-02   5.9510563832e-06   3.1690281714e-02      21.347200      21.349000
   542   5.2087433506e-06   2.2490666889e-02   5.2317110388e-06   2.5953734383e-02      21.355500      21.362200
   543   5.2081306691e-06   2.2486410874e-02   5.2303700252e-06   2.5943040231e-02      21.355500      21.362200
   544   5.3028726433e-06   2.3144539477e-02   5.3969098411e-06   2.7271141600e-02      21.372400      21.377500
   545   5.3037136610e-06   2.3150381637e-02   5.3978918145e-06   2.7278972521e-02      21.372500      21.377600
   546   5.7283592027e-06   2.6100197484e-02   5.7692774442e-06   3.0240653248e-02      21.383900      21.388300
   547   5.8661037968e-06   2.7057045364e-02   5.7967144736e-06   3.0459454717e-02      21.395400      21.402000
   548   5.8600390712e-06   2.7014916526e-02   5.7914424474e-06   3.0417412007e-02      21.395500      21.402100
   549   6.1101716461e-06   2.8752471640e-02   6.0693605002e-06   3.2633718926e-02      21.406700      21.414200
   550   6.0402077320e-06   2.8266464742e-02   5.8862964847e-06   3.1173842390e-02      21.409600      21.414300
   551   6.0378494986e-06   2.8250083188e-02   6.2874437342e-06   3.4372862445e-02      21.409600      21.414800
   552   6.7333254290e-06   3.3081232274e-02   6.7076808294e-06   3.7724117869e-02      21.413100      21.418300
   553   5.6792578255e-06   2.5759112965e-02   5.6575119862e-06   2.9349359735e-02      21.425200      21.434500
   554   5.6729947701e-06   2.5715606420e-02   5.6536258205e-06   2.9318368815e-02      21.425200      21.434600
   555   6.7008392485e-06   3.2855565828e-02   6.7263973483e-06   3.7873376076e-02      21.436500      21.441300
   556   6.6927301943e-06   3.2799235985e-02   6.7224270006e-06   3.7841713833e-02      21.436600      21.441400
   557   6.4807924346e-06   3.1327002556e-02   6.5515319163e-06   3.6478880602e-02      21.437100      21.444000
   558   5.5140900817e-06   2.4611769168e-02   5.7169624336e-06   2.9823457896e-02      21.448500      21.467100
   559   5.5171817363e-06   2.4633245460e-02   5.7177690053e-06   2.9829890045e-02      21.448600      21.467200
   560   6.3850284219e-06   3.0661774325e-02   6.2654459843e-06   3.4197437478e-02      21.463400      21.471500
   561   6.3937200375e-06   3.0722150952e-02   6.2719854450e-06   3.4249587570e-02      21.463500      21.471500
   562   6.6165334082e-06   3.2269932213e-02   6.4094993648e-06   3.5346216770e-02      21.467700      21.480200
   563   5.5554591784e-06   2.4899141117e-02   5.5452618414e-06   2.8454201000e-02      21.474900      21.491900
   564   5.7796617946e-06   2.6456572822e-02   5.7560975790e-06   3.0135548070e-02      21.496100      21.521600
   565   5.7809410572e-06   2.6465459267e-02   5.7567974148e-06   3.0141129035e-02      21.496200      21.521600
   566   7.4801981177e-06   3.8269410828e-02   7.1078632032e-06   4.0915443352e-02      21.519100      21.547100
   567   7.1448284279e-06   3.5939752964e-02   7.1523250079e-06   4.1270011918e-02      21.607400      21.613700
   568   7.8068794224e-06   4.0538714506e-02   7.5844933440e-06   4.4716415143e-02      21.624900      21.637100
   569   7.8052961424e-06   4.0527716193e-02   7.5830262201e-06   4.4704715303e-02      21.624900      21.637100
   570   6.7803803359e-06   3.3408100912e-02   6.7424139231e-06   3.8001103099e-02      21.643900      21.646100
   571   6.8858776078e-06   3.4140941585e-02   6.8947189110e-06   3.9215686301e-02      21.655900      21.660400
   572   6.8877964490e-06   3.4154270886e-02   6.8992665813e-06   3.9251952507e-02      21.655900      21.660400
   573   7.6648873018e-06   3.9552361026e-02   7.6874510507e-06   4.5537469679e-02      21.658800      21.660900
   574   8.3336446302e-06   4.4197908363e-02   7.8988569183e-06   4.7223363353e-02      21.679500      21.688500
   575   6.8928512703e-06   3.4189384388e-02   6.8281263241e-06   3.8684631879e-02      21.682700      21.690900
   576   6.8927438102e-06   3.4188637912e-02   6.8292716427e-06   3.8693765426e-02      21.682700      21.691000
   577   6.0392300415e-06   2.8259673179e-02   6.0610888730e-06   3.2567755364e-02      21.691700      21.700800
   578   6.0409584472e-06   2.8271679614e-02   6.0630306336e-06   3.2583240279e-02      21.691700      21.700800
   579   6.7829687572e-06   3.3426081475e-02   6.5769959604e-06   3.6681948149e-02      21.715900      21.728500
   580   6.8577743989e-06   3.3945721612e-02   6.8405524495e-06   3.8783726225e-02      21.749700      21.754200
   581   6.8587468874e-06   3.3952477040e-02   6.8413883225e-06   3.8790392043e-02      21.749800      21.754200
   582   6.7689881963e-06   3.3328964996e-02   6.8133140598e-06   3.8566508844e-02      21.766900      21.773300
   583   6.5643118508e-06   3.1907173247e-02   6.4700817769e-06   3.5829341985e-02      21.793700      21.815600
   584   7.8352410185e-06   4.0735729375e-02   7.9245709082e-06   4.7428424136e-02      21.817300      21.837700
   585   7.8347542850e-06   4.0732348262e-02   7.9242650388e-06   4.7425984926e-02      21.817300      21.837700
   586   5.8435218581e-06   2.6900179098e-02   5.8831887384e-06   3.1149059115e-02      21.970100      21.977400
   587   7.4381299983e-06   3.7977183092e-02   7.0708055707e-06   4.0619920673e-02      21.971600      21.987700
   588   7.4227244056e-06   3.7870167577e-02   7.0597906679e-06   4.0532080373e-02      21.971600      21.987700
   589   7.8167594761e-06   4.0607346662e-02   6.9184828787e-06   3.9405196286e-02      21.978900      22.005400
   590   7.8121150642e-06   4.0575084084e-02   6.9166898155e-06   3.9390897185e-02      21.978900      22.005400
   591   6.8398058763e-06   3.3820902610e-02   6.8308332282e-06   3.8706218567e-02      22.116500      22.119300
   592   6.8394214360e-06   3.3818232082e-02   6.8304678748e-06   3.8703304992e-02      22.116600      22.119400
   593   6.8519783694e-06   3.3905459281e-02   6.8501475052e-06   3.8860243702e-02      22.121500      22.124300
   594   6.5263599478e-06   3.1643538959e-02   6.5774172007e-06   3.6685307404e-02      22.170400      22.184900
   595   6.5253661672e-06   3.1636635626e-02   6.5756519404e-06   3.6671230022e-02      22.170400      22.184900
   596   7.0466796564e-06   3.5257958919e-02   7.1027552289e-06   4.0874708902e-02      22.192000      22.203500
   597   7.1565948442e-06   3.6021488807e-02   7.4799831530e-06   4.3882980045e-02      22.198400      22.206500
   598   7.1548376698e-06   3.6009282531e-02   7.2369753152e-06   4.1945070842e-02      22.198400      22.207600
   599   7.4583186618e-06   3.8117424385e-02   7.2391729969e-06   4.1962596645e-02      22.200900      22.207600
   600   6.2422032742e-06   2.9669634193e-02   6.2170401463e-06   3.3811416518e-02      22.325800      22.337500
   601   7.1510876850e-06   3.5983233124e-02   7.1163324901e-06   4.0982983186e-02      22.339800      22.349700
   602   7.1484964616e-06   3.5965233095e-02   7.1130972940e-06   4.0957183539e-02      22.339900      22.349800
   603   6.5585362219e-06   3.1867052629e-02   6.4060775286e-06   3.5318928729e-02      22.400300      22.414700
   604   6.2707396915e-06   2.9867863464e-02   6.2901194992e-06   3.4394200809e-02      22.459000      22.467300
   605   6.2726314584e-06   2.9881004692e-02   6.2918631204e-06   3.4408105627e-02      22.459100      22.467400
   606   6.4270714405e-06   3.0953827698e-02   6.5469365818e-06   3.6442234290e-02      22.474800      22.483900
   607   6.3487537167e-06   3.0409790754e-02   6.3512187754e-06   3.4881447849e-02      22.485500      22.489300
   608   6.3489132857e-06   3.0410899206e-02   6.3514158885e-06   3.4883019763e-02      22.485500      22.489300
   609   9.3715722060e-06   5.1407910377e-02   9.6776511935e-06   6.1408674526e-02      22.665100      22.684000
   610   8.4393602575e-06   4.4932265849e-02   8.5847892083e-06   5.2693452341e-02      22.667700      22.711400
   611   8.4274141361e-06   4.4849281678e-02   8.5850807184e-06   5.2695777040e-02      22.667700      22.711400
   612   7.2748495982e-06   3.6842949798e-02   7.1949401259e-06   4.1609853752e-02      22.798900      22.865100
   613   8.4615942247e-06   4.5086714919e-02   8.1654367138e-06   4.9349251323e-02      22.957000      22.976100
   614   8.4612601566e-06   4.5084394302e-02   8.1648815967e-06   4.9344824443e-02      22.957100      22.976100
   615   6.7039756096e-06   3.2877352676e-02   6.2800960348e-06   3.4314266911e-02      22.971300      22.994300
   616   4.6832142535e-06   1.8840059720e-02   4.7638968131e-06   2.2223066673e-02      23.103600      23.109300
   617   4.6828676885e-06   1.8837652294e-02   4.7643018717e-06   2.2226296885e-02      23.103600      23.109400
   618   5.6930484151e-06   2.5854909801e-02   5.7053810343e-06   2.9731099969e-02      23.114500      23.116800
   619   5.3119865539e-06   2.3207849591e-02   5.3704023293e-06   2.7059752734e-02      23.121400      23.124000
   620   5.3132907968e-06   2.3216909563e-02   5.3729086882e-06   2.7079740139e-02      23.121400      23.124000
   621   5.2037600171e-06   2.2456049980e-02   5.2629321208e-06   2.6202712451e-02      23.129800      23.135000
   622   5.2032589721e-06   2.2452569452e-02   5.2631115518e-06   2.6204143355e-02      23.129900      23.135100
   623   5.4676382484e-06   2.4289089802e-02   5.4772883575e-06   2.7912134368e-02      23.140500      23.146800
   624   5.5292381595e-06   2.4716995846e-02   5.5360779233e-06   2.8380962212e-02      23.145200      23.147800
   625   5.5279702830e-06   2.4708188496e-02   5.5355457864e-06   2.8376718592e-02      23.145200      23.147800
   626   5.0259891565e-06   2.1221158170e-02   5.0329094609e-06   2.4368355857e-02      23.147100      23.152300
   627   5.6260619317e-06   2.5389585735e-02   5.6759266509e-06   2.9496210751e-02      23.159800      23.166400
   628   5.3118207188e-06   2.3206697611e-02   5.3141817847e-06   2.6611412007e-02      23.186300      23.197500
   629   5.4060074264e-06   2.3860969034e-02   5.3171844013e-06   2.6635356906e-02      23.204800      23.221200
   630   5.4040152275e-06   2.3847130152e-02   5.3165035990e-06   2.6629927728e-02      23.204800      23.221200
   631   5.7980332265e-06   2.6584190649e-02   5.6983845919e-06   2.9675305595e-02      23.210800      23.234300
   632   5.1949522242e-06   2.2394866323e-02   5.4366520285e-06   2.7588072738e-02      23.265900      23.293100
   633   5.9143400704e-06   2.7392120410e-02   5.9322191836e-06   3.1540061117e-02      23.294800      23.343200
   634   5.9155101852e-06   2.7400248655e-02   5.9326860693e-06   3.1543784379e-02      23.294900      23.343300
   635   5.8347007287e-06   2.6838902798e-02   5.8433285634e-06   3.0831187063e-02      23.347300      23.368000
   636   5.8352164484e-06   2.6842485265e-02   5.8436034714e-06   3.0833379366e-02      23.347400      23.368100
   637   6.0497362457e-06   2.8332654913e-02   6.1127125102e-06   3.2979437237e-02      23.425200      23.441600
   638   5.8721920521e-06   2.7099337653e-02   6.2348845199e-06   3.3953719647e-02      23.443800      23.477500
   639   5.8733690298e-06   2.7107513572e-02   6.2359353769e-06   3.3962099893e-02      23.443900      23.477500
   640   7.4710805369e-06   3.8206075219e-02   7.2222810975e-06   4.1827889191e-02      23.785600      23.788600
   641   7.2350115584e-06   3.6566213392e-02   7.1737151085e-06   4.1440591077e-02      23.791900      23.796300
   642   7.2471958440e-06   3.6650851979e-02   7.1812701063e-06   4.1500839751e-02      23.791900      23.796300
   643   7.5988615267e-06   3.9093710556e-02   7.7953553681e-06   4.6397971840e-02      23.797000      23.803200
   644   7.7636355744e-06   4.0238319528e-02   7.8527710065e-06   4.6855843056e-02      23.808300      23.811400
   645   7.0608140253e-06   3.5356143832e-02   7.1637265344e-06   4.1360935418e-02      23.817700      23.822000
   646   7.0620508269e-06   3.5364735320e-02   7.1654716317e-06   4.1374852006e-02      23.817800      23.822000
   647   7.2345464925e-06   3.6562982794e-02   7.1638081302e-06   4.1361586118e-02      23.834000      23.836800
   648   7.2284507842e-06   3.6520638733e-02   7.1586984518e-06   4.1320838079e-02      23.834000      23.836800
   649   7.1583333089e-06   3.6033565116e-02   7.1461654606e-06   4.1220891512e-02      23.849100      23.856600
   650   7.5982743696e-06   3.9089631848e-02   7.3303451703e-06   4.2689665350e-02      23.851000      23.864200
   651   7.6009523520e-06   3.9108234550e-02   7.3250436767e-06   4.2647387647e-02      23.851100      23.864200
   652   1.6691893305e-05   1.0225878967e-01   6.4978724417e-06   3.6050963583e-02      23.859000      23.869100
   653   6.4953543487e-06   3.1428157427e-02   6.4991087282e-06   3.6060822569e-02      23.861200      23.869100
   654   6.4920967833e-06   3.1405528629e-02   1.4246852103e-05   9.7846579476e-02      23.861200      23.884900
   655   7.0910271169e-06   3.5566020182e-02   7.0404990487e-06   4.0378235926e-02      23.889500      23.896000
   656   7.5550951066e-06   3.8789685511e-02   8.1203576827e-06   4.8989760576e-02      23.901600      23.920100
   657   7.2774683126e-06   3.6861140794e-02   7.3477393058e-06   4.2828377976e-02      23.956800      23.969100
   658   6.4802544813e-06   3.1323265644e-02   6.6949589819e-06   3.7622665234e-02      23.961800      23.983200
   659   6.4819615340e-06   3.1335123748e-02   6.6949162969e-06   3.7622324835e-02      23.961800      23.983200
   660   1.0619661933e-05   6.0077811490e-02   1.1138009137e-05   7.3054558563e-02      24.099000      24.114100
   661   1.0619561422e-05   6.0077113287e-02   1.1137961237e-05   7.3054176578e-02      24.099100      24.114100
   662   9.6567282556e-06   5.3388757346e-02   1.0034538234e-05   6.4254733678e-02      24.180800      24.198300
   663   9.6556308946e-06   5.3381134487e-02   1.0033592774e-05   6.4247193939e-02      24.180800      24.198300
   664   1.0405113285e-05   5.8587441428e-02   1.0533046884e-05   6.8230179530e-02      24.229900      24.236000
   665   1.1324019806e-05   6.4970659319e-02   1.1462458856e-05   7.5641940529e-02      24.234700      24.239400
   666   1.1306646387e-05   6.4849974221e-02   1.1439514546e-05   7.5458967050e-02      24.234800      24.239500
   667   8.8977628133e-06   4.8116576034e-02   8.8959029086e-06   5.5174483853e-02      24.250600      24.254200
   668   1.2588143022e-05   7.3751937654e-02   9.5327750428e-06   6.0253333907e-02      24.281800      24.285400
   669   1.0580245616e-05   5.9804004597e-02   9.5304144880e-06   6.0234509243e-02      24.282100      24.285500
   670   1.0427068593e-05   5.8739954784e-02   1.0159054777e-05   6.5247712985e-02      24.282100      24.286700
   671   9.5512061900e-06   5.2655744443e-02   1.0209778384e-05   6.5652217408e-02      24.282400      24.286700
   672   9.5779532249e-06   5.2841543702e-02   1.2377330992e-05   8.2937751014e-02      24.282400      24.288100
   673   1.2108629199e-05   7.0420977274e-02   1.2359251431e-05   8.2793572343e-02      24.299500      24.305200
   674   8.4789451127e-06   4.5207243500e-02   8.3314718022e-06   5.0673327652e-02      24.340600      24.346200
   675   8.4345293352e-06   4.4898707670e-02   8.3229999951e-06   5.0605767721e-02      24.340600      24.346300
   676   8.0729326730e-06   4.2386863180e-02   8.0946737799e-06   4.8784939727e-02      24.340700      24.347400
   677   8.4476507806e-06   4.4989856272e-02   8.0702021034e-06   4.8589785992e-02      24.382000      24.390200
   678   8.4511455642e-06   4.5014132915e-02   8.0697389535e-06   4.8586092521e-02      24.382000      24.390300
   679   9.3956110368e-06   5.1574896998e-02   9.4289620392e-06   5.9425458655e-02      24.391900      24.404200
   680   9.3934677636e-06   5.1560008672e-02   9.4233804222e-06   5.9380947057e-02      24.391900      24.404200
   681   8.8499774772e-06   4.7784633442e-02   1.0297705224e-05   6.6353405625e-02      24.397900      24.408500
   682   8.8607550250e-06   4.7859500074e-02   9.1227740292e-06   5.6983707936e-02      24.397900      24.417700
   683   1.0336498643e-05   5.8110807297e-02   9.1248756912e-06   5.7000468013e-02      24.403900      24.417800
   684   1.0069762839e-05   5.6257917242e-02   1.0067983913e-05   6.4521452192e-02      24.424700      24.432600
   685   1.0065889860e-05   5.6231013452e-02   1.0422689106e-05   6.7350111806e-02      24.455000      24.459700
   686   9.4153429305e-06   5.1711965322e-02   1.0433620542e-05   6.7437286491e-02      24.477600      24.480000
   687   9.3783825121e-06   5.1455218418e-02   1.0282204990e-05   6.6229796249e-02      24.477600      24.488800
   688   1.0408053587e-05   5.8607866349e-02   1.0281295110e-05   6.6222540253e-02      24.477700      24.488800
   689   9.8676289004e-06   5.4853786418e-02   8.7109456224e-06   5.3699509093e-02      24.483300      24.506000
   690   9.8717537561e-06   5.4882439880e-02   8.6860379271e-06   5.3500878249e-02      24.483300      24.506000
   691   1.1167997123e-05   6.3886842025e-02   1.3105588262e-05   8.8745368081e-02      24.491200      24.509000
   692   1.2538171039e-05   7.3404805435e-02   9.2440333212e-06   5.7950711717e-02      24.507000      24.511900
   693   9.7096654830e-06   5.3756487739e-02   9.5589366885e-06   6.0461964602e-02      24.516400      24.519900
   694   9.7077524739e-06   5.3743198951e-02   9.5546684084e-06   6.0427926443e-02      24.516500      24.520000
   695   9.8843831795e-06   5.4970170633e-02   9.8291469993e-06   6.2616804762e-02      24.523000      24.528500
   696   1.0309093021e-05   5.7920433141e-02   9.4695985516e-06   5.9749521747e-02      24.546600      24.557700
   697   1.0310249351e-05   5.7928465630e-02   9.4698846740e-06   5.9751803481e-02      24.546600      24.557700
   698   9.6921936409e-06   5.3635118946e-02   1.1508217305e-05   7.6006849416e-02      24.561900      24.581800
   699   9.6911493884e-06   5.3627865008e-02   1.1512962434e-05   7.6044690289e-02      24.561900      24.581900
   700   1.3439626267e-05   7.9666797278e-02   1.3569487606e-05   9.2444815876e-02      24.590900      24.615200
   701   1.0823110209e-05   6.1491072412e-02   1.1069461793e-05   7.2507915584e-02      24.618500      24.648000
   702   8.9937798747e-06   4.8783562076e-02   9.5378889904e-06   6.0294115991e-02      24.628100      24.657500
   703   8.9887677995e-06   4.8748745512e-02   9.5270222765e-06   6.0207457450e-02      24.628100      24.657500
   704   1.6964686429e-05   1.0415375712e-01   1.7990436073e-05   1.2770045536e-01      24.741900      24.864600
   705   1.6971469766e-05   1.0420087782e-01   1.7987715574e-05   1.2767876025e-01      24.742000      24.864600
   706   1.0982794987e-05   6.2600328586e-02   1.1223782017e-05   7.3738569641e-02      24.860600      24.928200
   707   1.0982539942e-05   6.2598556905e-02   1.1223776121e-05   7.3738522627e-02      24.860600      24.928300
   708   1.1376127139e-05   6.5332624821e-02   1.1029698429e-05   7.2190815571e-02      25.466300      25.517800
   709   1.1763824342e-05   6.8025777673e-02   1.1426731000e-05   7.5357022385e-02      25.497700      25.543500
   710   1.1759106171e-05   6.7993002725e-02   1.1420902976e-05   7.5310545772e-02      25.497700      25.543600
   711   9.4335604322e-06   5.1838513866e-02   8.6193164786e-06   5.2968796196e-02      25.603400      25.632400
   712   7.0644616301e-06   3.5381482052e-02   7.1438285587e-06   4.1202255473e-02      25.769700      25.775700
   713   6.2605923099e-06   2.9797374304e-02   6.2925654361e-06   3.4413706367e-02      25.786400      25.801000
   714   6.2608804463e-06   2.9799375855e-02   6.2925673166e-06   3.4413721364e-02      25.786400      25.801000
   715   6.2835056147e-06   2.9956542418e-02   6.4654808480e-06   3.5792651060e-02      25.801300      25.813500
   716   6.2830681112e-06   2.9953503283e-02   6.4648985387e-06   3.5788007331e-02      25.801300      25.813500
   717   7.6968843152e-06   3.9774629455e-02   7.9917431632e-06   4.7964101225e-02      25.997400      26.001600
   718   8.9825259866e-06   4.8705386530e-02   9.2569445750e-06   5.8053674806e-02      26.007400      26.011000
   719   9.6133003510e-06   5.3087083812e-02   9.6732405364e-06   6.1373500957e-02      26.009700      26.015700
   720   9.6057388863e-06   5.3034557819e-02   9.6725819708e-06   6.1368249109e-02      26.009800      26.015700
   721   7.9067477817e-06   4.1232453731e-02   7.8913306626e-06   4.7163343888e-02      26.062700      26.071000
   722   7.9044423747e-06   4.1216439136e-02   7.8895887262e-06   4.7149452507e-02      26.062800      26.071000
   723   1.0935551122e-05   6.2272147342e-02   1.0506580259e-05   6.8019116722e-02      26.092100      26.110300
   724   1.0951910282e-05   6.2385786847e-02   1.0956130929e-05   7.1604138462e-02      26.116100      26.128500
   725   9.2095236426e-06   5.0282234082e-02   9.1155455582e-06   5.6926063209e-02      26.134100      26.153200
   726   9.2111334969e-06   5.0293416993e-02   9.1167282258e-06   5.6935494602e-02      26.134100      26.153200
   727   9.9220651957e-06   5.5231930142e-02   9.6850694410e-06   6.1467832660e-02      26.210700      26.229600
   728   9.2553792912e-06   5.0600772028e-02   9.1451329065e-06   5.7162012778e-02      26.274600      26.303500
   729   9.2555076024e-06   5.0601663347e-02   9.1452334437e-06   5.7162814530e-02      26.274700      26.303500
   730   6.5748073476e-06   3.1980080601e-02   6.4550702175e-06   3.5709629637e-02      26.442100      26.456900
   731   9.2145811402e-06   5.0317366174e-02   9.2698369659e-06   5.8156487469e-02      26.585900      26.592300
   732   9.2132271754e-06   5.0307960808e-02   9.2692712736e-06   5.8151976255e-02      26.585900      26.592300
   733   1.0140058196e-05   5.6746226523e-02   1.0202225503e-05   6.5591985614e-02      26.591100      26.605100
   734   9.5689738947e-06   5.2779168455e-02   9.6055249356e-06   6.0833490860e-02      26.631400      26.639700
   735   7.1931075212e-06   3.6275125458e-02   9.1126815735e-06   5.6903223854e-02      26.645600      26.650500
   736   7.2106874883e-06   3.6397245346e-02   7.2575422556e-06   4.2109085565e-02      26.645600      26.651300
   737   9.2982574095e-06   5.0898626451e-02   7.2536421045e-06   4.2077983116e-02      26.645700      26.651300
   738   8.7000622936e-06   4.6743242115e-02   8.7493714250e-06   5.4005942486e-02      26.677600      26.683800
   739   8.6993585732e-06   4.6738353695e-02   8.7484052145e-06   5.3998237269e-02      26.677600      26.683800
   740   7.8488233185e-06   4.0830079320e-02   7.8371061695e-06   4.6730921028e-02      26.688100      26.697000
   741   7.8502453994e-06   4.0839957857e-02   7.8382466072e-06   4.6740015651e-02      26.688200      26.697000
   742   7.7296626837e-06   4.0002325596e-02   7.7271118318e-06   4.5853751628e-02      26.702000      26.714000
   743   8.8854493150e-06   4.8031039866e-02   8.8473855545e-06   5.4787573587e-02      26.750500      26.760400
   744   8.8850383254e-06   4.8028184911e-02   8.8475930669e-06   5.4789228432e-02      26.750600      26.760400
   745   7.2421823957e-06   3.6616025876e-02   7.2604589870e-06   4.2132345557e-02      26.758100      26.764100
   746   8.8010979396e-06   4.7445089940e-02   8.9057134486e-06   5.5252719748e-02      26.763900      26.777500
   747   7.7392027051e-06   4.0068595704e-02   7.7894418964e-06   4.6350813809e-02      26.784200      26.789600
   748   7.7392249287e-06   4.0068750082e-02   7.7902190310e-06   4.6357011206e-02      26.784200      26.789700
   749   1.0097095762e-05   5.6447786398e-02   1.0085766047e-05   6.4663258977e-02      26.829500      26.842800
   750   1.0098205578e-05   5.6455495772e-02   1.0087459687e-05   6.4676765208e-02      26.829500      26.842800
   751   9.8306408227e-06   5.4596847379e-02   9.7815621219e-06   6.2237330698e-02      26.840200      26.844800
   752   8.0466468799e-06   4.2204267952e-02   7.9586383318e-06   4.7700100862e-02      26.926000      26.952100
   753   8.0464195596e-06   4.2202688864e-02   7.9582808435e-06   4.7697250008e-02      26.926000      26.952100
   754   1.0881493255e-05   6.1896632384e-02   1.0855483010e-05   7.0801503739e-02      27.070900      27.076600
   755   1.0882909284e-05   6.1906468880e-02   1.0856762381e-05   7.0811706309e-02      27.071000      27.076700
   756   1.0125290381e-05   5.6643641354e-02   9.5630641759e-06   6.0494879984e-02      27.095100      27.102000
   757   9.4703055537e-06   5.2093765202e-02   1.0466363386e-05   6.7698400120e-02      27.099100      27.102800
   758   9.7583907214e-06   5.4094959397e-02   9.8147785385e-06   6.2502220917e-02      27.109800      27.113000
   759   9.7556226941e-06   5.4075731193e-02   9.8094531904e-06   6.2459752982e-02      27.109900      27.113000
   760   1.0353605604e-05   5.8229641434e-02   1.0345546468e-05   6.6734924126e-02      27.115000      27.120300
   761   1.0302382652e-05   5.7873819318e-02   1.0492313613e-05   6.7905344817e-02      27.129900      27.132700
   762   9.9098549052e-06   5.5147110911e-02   9.8968624597e-06   6.3156813739e-02      27.130400      27.134100
   763   9.9066234659e-06   5.5124663599e-02   9.8966530365e-06   6.3155143657e-02      27.130400      27.134200
   764   1.1223749981e-05   6.4274131300e-02   1.1157233893e-05   7.3207869798e-02      27.133200      27.137000
   765   1.1211978323e-05   6.4192359040e-02   1.1148330980e-05   7.3136871933e-02      27.133200      27.137000
   766   1.2036538382e-05   6.9920195766e-02   1.1947219227e-05   7.9507748282e-02      27.160100      27.165100
   767   1.2037460659e-05   6.9926602398e-02   1.1948319149e-05   7.9516519809e-02      27.160100      27.165100
   768   1.0159499448e-05   5.6881275894e-02   1.0006362052e-05   6.4030037704e-02      27.181400      27.191800
   769   1.0859482574e-05   6.1743734380e-02   1.0927531866e-05   7.1376070148e-02      27.193500      27.197900
   770   1.0727549921e-05   6.0827259364e-02   1.0853642685e-05   7.0786827734e-02      27.220600      27.225100
   771   1.0726689864e-05   6.0821284946e-02   1.0852024255e-05   7.0773921277e-02      27.220600      27.225100
   772   9.5788053954e-06   5.2847463336e-02   9.6170366759e-06   6.0925293280e-02      27.249400      27.255600
   773   1.0102718647e-05   5.6486845977e-02   1.0040839626e-05   6.4304985249e-02      27.251000      27.257100
   774   1.0131896652e-05   5.6689532061e-02   1.0071100079e-05   6.4546302606e-02      27.251000      27.257200
   775   9.6096748008e-06   5.3061898794e-02   9.5859550216e-06   6.0677427102e-02      27.260700      27.264600
   776   9.6108972868e-06   5.3070390838e-02   9.5871589929e-06   6.0687028385e-02      27.260700      27.264600
   777   1.0572899252e-05   5.9752972807e-02   1.0440284253e-05   6.7490427436e-02      27.273800      27.277900
   778   8.7463051020e-06   4.7064469482e-02   8.2003339541e-06   4.9627545569e-02      27.281900      27.287700
   779   8.6825157083e-06   4.6621354116e-02   8.9021691120e-06   5.5224454806e-02      27.282000      27.290200
   780   7.8219482231e-06   4.0643390483e-02   8.9037653189e-06   5.5237184041e-02      27.282000      27.290200
   781   1.1271188428e-05   6.4603664212e-02   1.0950232019e-05   7.1557096551e-02      27.295100      27.301600
