# k-point: 0.000000  0.000000  0.000000
# band     ipr_up            ipr_norm_up       ipr_dw            ipr_norm_dw       Energy_up(eV)   Energy_dw(eV)
   258   5.8062378894e-06   2.8178062654e-02   5.8136843536e-06   3.2377144096e-02       6.841100       6.844300
   259   4.8726563189e-06   2.1243388898e-02   4.8718164221e-06   2.4345247127e-02       6.900900       6.905000
   260   5.3552475785e-06   2.4828092205e-02   5.3458482827e-06   2.8387613298e-02       6.919900       6.923800
   261   5.3553254835e-06   2.4828670886e-02   5.3825749351e-06   2.8700804435e-02       6.944200       6.952500
   262   5.3536436731e-06   2.4816178344e-02   5.3812100459e-06   2.8689165171e-02       6.944300       6.952600
   263   5.6356376532e-06   2.6910838645e-02   5.6634837751e-06   3.1096289815e-02       7.100400       7.130900
   264   7.4513998645e-06   4.0398378408e-02   7.3925882368e-06   4.5841445075e-02       7.359200       7.364100
   265   7.4513145787e-06   4.0397744902e-02   7.3925900996e-06   4.5841460960e-02       7.359300       7.364200
   266   5.9073448773e-06   2.8929088593e-02   5.9090755987e-06   3.3190604907e-02       7.433300       7.434600
   267   5.9064458528e-06   2.8922410610e-02   5.9075195616e-06   3.3177335606e-02       7.433300       7.434600
   268   6.2027725233e-06   3.1123534594e-02   6.1915190428e-06   3.5599176817e-02       7.434500       7.438400
   269   6.5586423762e-06   3.3766947240e-02   6.5682692532e-06   3.8811961510e-02       7.448300       7.450400
   270   5.8729344429e-06   2.8673486787e-02   5.8721144535e-06   3.2875414104e-02       7.457600       7.461100
   271   5.8758212497e-06   2.8694930080e-02   5.8746716874e-06   3.2897221236e-02       7.457700       7.461100
   272   5.5193897694e-06   2.6047345647e-02   5.5551433095e-06   3.0172402901e-02       7.509900       7.518100
   273   5.7316920300e-06   2.7624333627e-02   5.7376315511e-06   3.1728594279e-02       7.551100       7.558400
   274   5.7319946343e-06   2.7626581381e-02   5.7379212566e-06   3.1731064779e-02       7.551200       7.558400
   275   7.7426942998e-06   4.2562122787e-02   7.7414428680e-06   4.8816346716e-02       7.701200       7.703100
   276   7.7429899927e-06   4.2564319203e-02   7.7417218722e-06   4.8818725959e-02       7.701200       7.703100
   277   5.4071630313e-06   2.5213721848e-02   5.4290460352e-06   2.9097092572e-02       7.829100       7.832600
   278   5.6696166590e-06   2.7163235787e-02   5.6778435150e-06   3.1218744299e-02       7.848100       7.850000
   279   6.1072487980e-06   3.0413981308e-02   6.1154686198e-06   3.4950647292e-02       7.851700       7.853300
   280   6.1009911517e-06   3.0367499311e-02   6.1085512395e-06   3.4891658464e-02       7.851700       7.853400
   281   6.0053006535e-06   2.9656707231e-02   6.0226474112e-06   3.4159102789e-02       7.871600       7.876500
   282   6.0058841810e-06   2.9661041692e-02   6.0232275336e-06   3.4164049855e-02       7.871700       7.876500
   283   7.8728019147e-06   4.3528566311e-02   8.1400544375e-06   5.2215556891e-02       7.878000       7.886300
   284   5.6055862384e-06   2.6687615775e-02   5.6187801005e-06   3.0715073621e-02       7.898800       7.903200
   285   6.9614053114e-06   3.6758683200e-02   6.9951623921e-06   4.2452346316e-02       7.925100       7.930300
   286   6.9620015816e-06   3.6763112314e-02   6.9959121856e-06   4.2458740275e-02       7.925100       7.930300
   287   6.4183788442e-06   3.2725065239e-02   6.7891584400e-06   4.0695621766e-02       7.935200       7.943900
   288   1.0280659045e-05   6.1414206066e-02   1.0261305042e-05   7.0304787591e-02       8.027600       8.028200
   289   9.3388469729e-06   5.4418395878e-02   9.2842352686e-06   6.1972702496e-02       8.043900       8.044800
   290   9.3641402766e-06   5.4606275347e-02   9.3065892871e-06   6.2163329195e-02       8.043900       8.044900
   291   9.3288975902e-06   5.4344491546e-02   9.3113688842e-06   6.2204087808e-02       8.048700       8.050200
   292   9.0629159910e-06   5.2368771722e-02   9.1958519899e-06   6.1219002998e-02       8.053800       8.056000
   293   9.0657586660e-06   5.2389887203e-02   9.1975597857e-06   6.1233566440e-02       8.053900       8.056000
   294   1.0465247649e-05   6.2785336115e-02   1.0480131748e-05   7.2170859784e-02       8.075100       8.075600
   295   1.0299804899e-05   6.1556422079e-02   1.0306342199e-05   7.0688847594e-02       8.075100       8.075600
   296   1.2989190898e-05   8.1533267268e-02   1.3006090571e-05   9.3711290596e-02       8.076900       8.077400
   297   7.1890627578e-06   3.8449729991e-02   8.7385908121e-06   5.7319650928e-02       8.086200       8.087700
   298   7.1909743354e-06   3.8463929251e-02   7.0123807312e-06   4.2599177864e-02       8.086300       8.088100
   299   8.7269545547e-06   4.9873239431e-02   7.0153841485e-06   4.2624789882e-02       8.087000       8.088100
   300   8.7048720245e-06   4.9709209691e-02   8.7069713151e-06   5.7050011700e-02       8.100800       8.102300
   301   8.7196315246e-06   4.9818843729e-02   8.7203124661e-06   5.7163780039e-02       8.100800       8.102300
   302   8.6108754738e-06   4.9011000307e-02   8.6657795376e-06   5.6698743649e-02       8.125400       8.128000
   303   8.2582123879e-06   4.6391407628e-02   8.2274287748e-06   5.2960652516e-02       8.149300       8.151700
   304   8.2578326167e-06   4.6388586676e-02   8.2260342271e-06   5.2948760336e-02       8.149400       8.151700
   305   8.2156369167e-06   4.6075155667e-02   8.2179157065e-06   5.2879528632e-02       8.163300       8.165100
   306   8.1953573566e-06   4.5924518446e-02   8.2003837866e-06   5.2730022986e-02       8.163400       8.165200
   307   6.9027439453e-06   3.6322944697e-02   6.9096230343e-06   4.1722898710e-02       8.168700       8.171000
   308   9.4564376685e-06   5.5291863325e-02   9.5038308697e-06   6.3845331539e-02       8.192600       8.194900
   309   7.6640222427e-06   4.1977744231e-02   7.7221854646e-06   4.8652126792e-02       8.195400       8.200500
   310   7.6612444497e-06   4.1957110696e-02   7.7188362378e-06   4.8623565840e-02       8.195400       8.200500
   311   9.3130516732e-06   5.4226787568e-02   9.3170681459e-06   6.2252688978e-02       8.251700       8.254000
   312   9.3115082690e-06   5.4215323112e-02   9.3153316811e-06   6.2237881056e-02       8.251700       8.254000
   313   7.9658324106e-06   4.4219599808e-02   7.9772368483e-06   5.0827109469e-02       8.262000       8.262300
   314   7.4032344893e-06   4.0040604461e-02   7.5277566067e-06   4.6994110310e-02       8.266300       8.269400
   315   6.8699145766e-06   3.6079087097e-02   6.8908965520e-06   4.1563206282e-02       8.281400       8.282400
   316   8.4184672565e-06   4.7581785917e-02   8.4706122335e-06   5.5034429974e-02       8.282500       8.283800
   317   8.4196704556e-06   4.7590723318e-02   8.4696656593e-06   5.5026357944e-02       8.282500       8.283800
   318   7.5934553162e-06   4.1453570845e-02   7.7208478476e-06   4.8640720095e-02       8.288600       8.289800
   319   7.5925125341e-06   4.1446567830e-02   7.7202521870e-06   4.8635640525e-02       8.288700       8.289800
   320   7.1830423869e-06   3.8405010483e-02   7.1972798141e-06   4.4175927994e-02       8.297400       8.298200
   321   7.1773232877e-06   3.8362528832e-02   7.1912724847e-06   4.4124699738e-02       8.297400       8.298200
   322   7.2498937416e-06   3.8901584484e-02   7.2808684066e-06   4.4888740204e-02       8.308700       8.309700
   323   6.4739540025e-06   3.3137879292e-02   6.4079351501e-06   3.7444692327e-02       8.316800       8.319200
   324   5.7447830537e-06   2.7721574170e-02   5.7653526092e-06   3.1964989080e-02       8.329600       8.336300
   325   6.9925990477e-06   3.6990391271e-02   6.9373063550e-06   4.1958971700e-02       8.337300       8.338600
   326   6.9945529654e-06   3.7004905034e-02   6.9407173457e-06   4.1988059352e-02       8.337300       8.338600
   327   7.6690371555e-06   4.2014995164e-02   7.7303090613e-06   4.8721401782e-02       8.345100       8.346300
   328   7.6674108833e-06   4.2002915162e-02   7.7301489319e-06   4.8720036258e-02       8.345100       8.346300
   329   1.0800459905e-05   6.5275303468e-02   9.9336534877e-06   6.7510697847e-02       8.346500       8.349000
   330   6.3440048111e-06   3.2172612543e-02   6.4945686033e-06   3.8183469970e-02       8.348800       8.352200
   331   6.3407503784e-06   3.2148438513e-02   6.4947405229e-06   3.8184936036e-02       8.348800       8.352200
   332   6.6528703416e-06   3.4466875580e-02   6.7069301842e-06   3.9994409997e-02       8.363300       8.365800
   333   7.5440165801e-06   4.1086338333e-02   7.5909828056e-06   4.7533279655e-02       8.378300       8.381500
   334   7.5425171779e-06   4.1075200725e-02   7.5887993551e-06   4.7514660006e-02       8.378300       8.381500
   335   6.5171799622e-06   3.3458963103e-02   6.4776730663e-06   3.8039391158e-02       8.385900       8.388800
   336   6.5172304036e-06   3.3459337783e-02   6.4774702023e-06   3.8037661210e-02       8.385900       8.388800
   337   7.7253665197e-06   4.2433411482e-02   7.7427854147e-06   4.8827795451e-02       8.387400       8.389500
   338   6.1670604097e-06   3.0858263872e-02   6.3315543662e-06   3.6793345608e-02       8.404000       8.412500
   339   7.2185985845e-06   3.8669123057e-02   7.0299998198e-06   4.2749426852e-02       8.410200       8.414700
   340   7.2160715040e-06   3.8650351821e-02   7.0220452701e-06   4.2681593432e-02       8.410200       8.414700
   341   7.5431476093e-06   4.1079883590e-02   7.5562995997e-06   4.7237514265e-02       8.448100       8.452900
   342   7.5417104224e-06   4.1069208119e-02   7.5560200504e-06   4.7235130372e-02       8.448100       8.452900
   343   1.2905241101e-05   8.0909685496e-02   1.3589060251e-05   9.8682637686e-02       8.458600       8.462700
   344   7.6631356731e-06   4.1971158764e-02   7.6983977249e-06   4.8449273857e-02       8.469200       8.473800
   345   7.6580578814e-06   4.1933440765e-02   7.6937717300e-06   4.8409825104e-02       8.469200       8.473800
   346   7.7163925435e-06   4.2366752501e-02   7.7248302467e-06   4.8674680503e-02       8.523700       8.530500
   347   7.7134867741e-06   4.2345168352e-02   7.7219128855e-06   4.8649802339e-02       8.523700       8.530500
   348   7.6807047605e-06   4.2101662507e-02   7.5711312582e-06   4.7363993093e-02       8.535000       8.539100
   349   9.2427384627e-06   5.3704498792e-02   9.1344800098e-06   6.0695645736e-02       8.549700       8.563400
   350   7.2993453743e-06   3.9268912793e-02   7.2856618600e-06   4.4929616980e-02       8.573400       8.575300
   351   6.4269111711e-06   3.2788443636e-02   6.4381612503e-06   3.7702449189e-02       8.574700       8.585700
   352   6.4288951142e-06   3.2803180429e-02   6.4396855573e-06   3.7715447908e-02       8.574700       8.585800
   353   7.3605512579e-06   3.9723552053e-02   7.3865292397e-06   4.5789776217e-02       8.588300       8.599300
   354   8.0489633921e-06   4.4837099397e-02   8.0686560440e-06   5.1606698132e-02       8.724700       8.739800
   355   8.0508492597e-06   4.4851107682e-02   8.0701684501e-06   5.1619595365e-02       8.724700       8.739800
   356   7.9805869254e-06   4.4329196817e-02   7.9596504839e-06   5.0677139541e-02       8.892400       8.900300
   357   7.9774247839e-06   4.4305708328e-02   7.9543082663e-06   5.0631583110e-02       8.892400       8.900300
   358   7.6395336191e-06   4.1795841952e-02   7.5972243420e-06   4.7586505139e-02       8.896000       8.902000
   359   7.0071711847e-06   3.7098633570e-02   6.9964070058e-06   4.2462959916e-02       9.064300       9.066700
   360   7.0078285500e-06   3.7103516501e-02   6.9970945124e-06   4.2468822715e-02       9.064400       9.066700
   361   6.2252822676e-06   3.1290737694e-02   6.2913914333e-06   3.6450851159e-02       9.113500       9.114900
   362   7.4412433364e-06   4.0322935392e-02   7.4177068029e-06   4.6055646799e-02       9.120100       9.121400
   363   7.3837955125e-06   3.9896211120e-02   7.3794013532e-06   4.5728992271e-02       9.123600       9.125200
   364   7.3853474320e-06   3.9907738827e-02   7.3809336679e-06   4.5742059277e-02       9.123700       9.125300
   365   8.0136802405e-06   4.4575015019e-02   7.7761039808e-06   4.9111923704e-02       9.191700       9.193900
   366   7.5293300701e-06   4.0977246466e-02   7.6407917260e-06   4.7958031473e-02       9.192000       9.193900
   367   7.5684236850e-06   4.1267635088e-02   7.9495206146e-06   5.0590755809e-02       9.192000       9.194000
   368   7.8916360388e-06   4.3668466787e-02   7.9362739243e-06   5.0477792995e-02       9.203800       9.209300
   369   8.0480305946e-06   4.4830170548e-02   7.9824012111e-06   5.0871149221e-02       9.236000       9.239700
   370   8.0466538053e-06   4.4819943713e-02   7.9806125723e-06   5.0855896380e-02       9.236000       9.239700
   371   8.5896474341e-06   4.8853317749e-02   8.9684190979e-06   5.9279540473e-02       9.253300       9.263600
   372   8.5913705573e-06   4.8866117164e-02   8.9624816917e-06   5.9228908497e-02       9.253400       9.263700
   373   9.0012181891e-06   5.1910478477e-02   9.1798335913e-06   6.1082404093e-02       9.259200       9.265900
   374   8.4690034769e-06   4.7957170577e-02   8.4399964736e-06   5.4773350240e-02       9.289700       9.298700
   375   8.4718766023e-06   4.7978512245e-02   8.4422383504e-06   5.4792468125e-02       9.289800       9.298800
   376   1.0053724430e-05   5.9728528489e-02   1.0090123689e-05   6.8845017125e-02       9.322600       9.326300
   377   1.4297167611e-05   9.1248960115e-02   1.4967449554e-05   1.1043702543e-01       9.400200       9.421400
   378   1.4303181943e-05   9.1293634766e-02   1.4973017955e-05   1.1048451067e-01       9.400400       9.421500
   379   1.0576432607e-05   6.3611221540e-02   1.0818668841e-05   7.5057777325e-02       9.458600       9.478600
   380   1.2629480116e-05   7.8861324082e-02   1.2808374472e-05   9.2025241754e-02      10.081700      10.088400
   381   8.6014855638e-06   4.8941251755e-02   8.6671469423e-06   5.6710404364e-02      10.222500      10.248500
   382   8.6010027137e-06   4.8937665129e-02   8.6665600201e-06   5.6705399311e-02      10.222700      10.248700
   383   8.3796681729e-06   4.7293585083e-02   8.1942961674e-06   5.2678110049e-02      10.505400      10.510500
   384   8.3731174965e-06   4.7244926449e-02   8.1886541541e-06   5.2629997073e-02      10.505500      10.510600
   385   7.2065452744e-06   3.8579590683e-02   7.2330676773e-06   4.4481113488e-02      10.549200      10.550600
   386   7.2084101688e-06   3.8593443179e-02   7.2337577127e-06   4.4486997851e-02      10.549300      10.550700
   387   6.4597336310e-06   3.3032249917e-02   6.4674784463e-06   3.7952455257e-02      10.550300      10.552600
   388   6.4934644549e-06   3.3282803556e-02   6.4963717473e-06   3.8198846507e-02      10.578500      10.580100
   389   7.5220506966e-06   4.0923175048e-02   6.3577645635e-06   3.7016856355e-02      10.586900      10.608700
   390   6.3885815358e-06   3.2503729880e-02   6.3482263824e-06   3.6935518318e-02      10.602100      10.608800
   391   6.3966080130e-06   3.2563350809e-02   7.1743233857e-06   4.3980164170e-02      10.602200      10.617400
   392   5.4023246032e-06   2.5177781850e-02   6.6240608123e-06   3.9287731030e-02      10.621100      10.637900
   393   7.7509148735e-06   4.2623185471e-02   7.7693541087e-06   4.9054363323e-02      10.647100      10.649400
   394   7.7553083015e-06   4.2655819995e-02   7.7735345262e-06   4.9090012357e-02      10.647100      10.649400
   395   7.9474098442e-06   4.4082756396e-02   8.1801049974e-06   5.2557093066e-02      10.672700      10.677800
   396   7.3814108054e-06   3.9878497439e-02   7.3484600259e-06   4.5465136220e-02      10.748900      10.750500
   397   7.3786172471e-06   3.9857746799e-02   7.3459700951e-06   4.5443903022e-02      10.749100      10.750700
   398   8.0230154403e-06   4.4644357182e-02   8.0334280524e-06   5.1306287013e-02      10.807900      10.809700
   399   8.0005963332e-06   4.4477827337e-02   8.0215891485e-06   5.1205329275e-02      10.807900      10.809800
   400   8.8766141015e-06   5.0984915330e-02   8.8003348936e-06   5.7846181330e-02      10.809000      10.812100
   401   7.2290031652e-06   3.8746408614e-02   7.2950727023e-06   4.5009869118e-02      10.825800      10.829300
   402   7.2406676836e-06   3.8833053030e-02   7.3057945526e-06   4.5101301043e-02      10.825900      10.829500
   403   7.3316011497e-06   3.9508509724e-02   7.3267258639e-06   4.5279795426e-02      10.844400      10.847100
   404   8.3852602474e-06   4.7335123191e-02   8.6995397361e-06   5.6986637977e-02      10.861200      10.866400
   405   8.3764810934e-06   4.7269911354e-02   8.6959958800e-06   5.6956417300e-02      10.861300      10.866500
   406   7.9707645337e-06   4.4256235777e-02   7.9889504266e-06   5.0926998478e-02      10.874300      10.879800
   407   7.9798207212e-06   4.4323505427e-02   7.9947455276e-06   5.0976416929e-02      10.874300      10.879900
   408   8.8773228267e-06   5.0990179763e-02   9.1186238883e-06   6.0560430671e-02      10.910800      10.920000
   409   8.4775438760e-06   4.8020608935e-02   8.4956883035e-06   5.5248269307e-02      10.915600      10.921500
   410   8.4716183494e-06   4.7976593934e-02   8.4918714472e-06   5.5215720587e-02      10.915700      10.921500
   411   8.0058733662e-06   4.4517025307e-02   8.0988379888e-06   5.1864078454e-02      10.938100      10.949900
   412   9.5820180694e-06   5.6224678558e-02   1.0097522467e-05   6.8908111126e-02      10.942200      10.954000
   413   9.5813420811e-06   5.6219657296e-02   1.0087469822e-05   6.8822385942e-02      10.942400      10.954200
   414   8.8966167407e-06   5.1133495573e-02   1.2468437837e-05   8.9126389440e-02      11.501900      11.514400
   415   8.8591678192e-06   5.0855323787e-02   8.6894952210e-06   5.6900982114e-02      11.502100      11.515400
   416   1.2405329470e-05   7.7196325913e-02   8.7647750466e-06   5.7542940273e-02      11.504600      11.515500
   417   7.5135128380e-06   4.0859755561e-02   7.5120971728e-06   4.6860572522e-02      11.722600      11.723600
   418   7.5657645699e-06   4.1247883096e-02   7.5696565123e-06   4.7351417012e-02      11.738100      11.741700
   419   7.5652493831e-06   4.1244056272e-02   7.5691686149e-06   4.7347256406e-02      11.738200      11.741800
   420   7.5885286672e-06   4.1416975539e-02   7.5852967364e-06   4.7484790986e-02      11.771500      11.774000
   421   8.0037428653e-06   4.4501199878e-02   8.0496374602e-06   5.1444514772e-02      11.795100      11.799500
   422   8.0035935923e-06   4.4500091073e-02   8.0496220556e-06   5.1444383407e-02      11.795100      11.799600
   423   8.5416567456e-06   4.8496841381e-02   8.6194227261e-06   5.6303430122e-02      11.849100      11.858000
   424   9.6929976054e-06   5.7049038100e-02   9.8528024660e-06   6.6821230615e-02      11.925200      11.936300
   425   9.6942768463e-06   5.7058540342e-02   9.8541416050e-06   6.6832650290e-02      11.925200      11.936300
   426   8.6213981051e-05   6.2544934981e-01   1.0811942873e-04   9.0480221627e-01      12.273100      12.381500
   427   6.2631639049e-06   3.1572123707e-02   5.7323146156e-06   3.1683253444e-02      13.021300      13.040300
   428   5.7547258965e-06   2.7795429924e-02   5.7248471342e-06   3.1619573560e-02      13.026500      13.040600
   429   5.7947653131e-06   2.8092843991e-02   6.0596235868e-06   3.4474421766e-02      13.026800      13.070600
   430   8.5615093881e-05   6.2100079676e-01   7.3927452278e-05   6.1322584677e-01      14.435100      14.751800
   431   1.3662084330e-04   9.9987313432e-01   1.1927910684e-04   9.9996777161e-01      15.986300      16.535000
   432   1.3663792261e-04   1.0000000000e+00   1.1928288613e-04   1.0000000000e+00      15.986900      16.535500
   433   4.0472526202e-06   1.5112263833e-02   4.0522560623e-06   1.7356343322e-02      17.258100      17.259600
   434   4.0472199414e-06   1.5112021094e-02   4.0522138377e-06   1.7355983247e-02      17.258100      17.259700
   435   4.2644276158e-06   1.6725446644e-02   4.2686922723e-06   1.9202030261e-02      17.283500      17.288100
   436   4.3050853289e-06   1.7027453437e-02   4.3182314286e-06   1.9624481633e-02      17.312700      17.321300
   437   4.3049286333e-06   1.7026289498e-02   4.3180882509e-06   1.9623260667e-02      17.312700      17.321300
   438   4.4464641370e-06   1.8077619744e-02   4.4567227718e-06   2.0805483939e-02      17.332600      17.336900
   439   4.7818623406e-06   2.0568968324e-02   4.7816237171e-06   2.3576117517e-02      17.854100      17.856500
   440   3.8601273820e-06   1.3722291581e-02   3.8566904584e-06   1.5688633096e-02      17.921800      17.924800
   441   3.8602511104e-06   1.3723210639e-02   3.8568782358e-06   1.5690234392e-02      17.921800      17.924800
   442   3.9834715763e-06   1.4638496199e-02   4.0071018520e-06   1.6971285129e-02      17.933600      17.936900
   443   3.9833121134e-06   1.4637311704e-02   4.0067009997e-06   1.6967866810e-02      17.933700      17.936900
   444   4.6087995929e-06   1.9283452701e-02   4.6375132668e-06   2.2347197571e-02      18.007700      18.011500
   445   4.2312273319e-06   1.6478833874e-02   4.2387096769e-06   1.8946349916e-02      18.063100      18.065400
   446   4.2309174258e-06   1.6476531881e-02   4.2384026201e-06   1.8943731452e-02      18.063100      18.065400
   447   4.7697520736e-06   2.0479012874e-02   4.7276041405e-06   2.3115458800e-02      18.128700      18.138900
   448   4.6664373585e-06   1.9711587867e-02   4.6054929648e-06   2.2074140427e-02      18.164100      18.175500
   449   4.6664192819e-06   1.9711453594e-02   4.6054693557e-06   2.2073939098e-02      18.164200      18.175500
   450   4.5703170496e-06   1.8997603139e-02   4.5817681731e-06   2.1871824289e-02      18.196300      18.204500
   451   4.8549825196e-06   2.1112107352e-02   4.9316154173e-06   2.4855190561e-02      18.826700      18.839500
   452   4.8606084870e-06   2.1153897218e-02   4.9423251675e-06   2.4946519300e-02      18.826900      18.839800
   453   4.6501701085e-06   1.9590754214e-02   4.6771639756e-06   2.2685323965e-02      18.843900      18.849300
   454   5.8963353859e-06   2.8847309739e-02   5.8846833714e-06   3.2982597128e-02      19.375000      19.378000
   455   4.9079057490e-06   2.1505222792e-02   4.9122619221e-06   2.4690151203e-02      19.435300      19.436700
   456   4.9070903325e-06   2.1499165853e-02   4.9114164671e-06   2.4682941480e-02      19.435300      19.436700
   457   5.1192998369e-06   2.3075464837e-02   5.1223822261e-06   2.6481978460e-02      19.448300      19.449400
   458   4.9928026957e-06   2.2135840026e-02   5.0041687564e-06   2.5473898265e-02      19.477300      19.480200
   459   4.9937130787e-06   2.2142602381e-02   5.0041917230e-06   2.5474094115e-02      19.477300      19.480200
   460   5.3980346556e-06   2.5145915982e-02   5.3909299484e-06   2.8772052859e-02      19.488400      19.490400
   461   5.3968748436e-06   2.5137300861e-02   5.3902949489e-06   2.8766637821e-02      19.488500      19.490500
   462   5.0954247774e-06   2.2898120131e-02   5.1044247266e-06   2.6328843631e-02      19.502900      19.504600
   463   5.2699440111e-06   2.4194454579e-02   5.2639036979e-06   2.7688820569e-02      19.507600      19.510200
   464   5.2692576237e-06   2.4189356071e-02   5.2641503896e-06   2.7690924263e-02      19.507700      19.510200
   465   5.3993120184e-06   2.5155404273e-02   5.4113102753e-06   2.8945848654e-02      19.535600      19.538700
   466   9.1579237151e-06   5.3074492134e-02   9.1869789074e-06   6.1143336673e-02      19.988200      19.990100
   467   6.3503348768e-06   3.2219632474e-02   6.3625177122e-06   3.7057389427e-02      20.145400      20.146200
   468   6.3492679214e-06   3.2211707095e-02   6.3613143980e-06   3.7047128013e-02      20.145400      20.146200
   469   5.9899499524e-06   2.9542681732e-02   5.9910168036e-06   3.3889368814e-02      20.167000      20.167700
   470   5.8910250829e-06   2.8807864638e-02   5.9439611100e-06   3.3488095482e-02      20.170400      20.171500
   471   5.8959317439e-06   2.8844311473e-02   5.9478452154e-06   3.3521217678e-02      20.170400      20.171500
   472   6.3406699198e-06   3.2147840864e-02   6.3416352162e-06   3.6879311322e-02      20.181800      20.182700
   473   5.6168157411e-06   2.6771028880e-02   5.5145264556e-06   2.9826037582e-02      20.185300      20.186500
   474   5.6100512508e-06   2.6720782030e-02   5.5069423839e-06   2.9761363460e-02      20.185400      20.186600
   475   5.1977400863e-06   2.3658121516e-02   5.1908332968e-06   2.7065703555e-02      20.196600      20.200400
   476   5.1975547872e-06   2.3656745109e-02   5.1904597686e-06   2.7062518247e-02      20.196600      20.200400
   477   5.6304363991e-06   2.6872203563e-02   5.6272810861e-06   3.0787566842e-02      20.228900      20.231200
   478   5.6286149897e-06   2.6858674076e-02   5.6252429121e-06   3.0770186058e-02      20.228900      20.231300
   479   6.1132957721e-06   3.0458898425e-02   6.1280027000e-06   3.5057533234e-02      20.233800      20.236000
   480   4.7426847968e-06   2.0277956276e-02   4.7296658109e-06   2.3133039953e-02      20.250000      20.251500
   481   4.5702956107e-06   1.8997443890e-02   4.6200935245e-06   2.2198648532e-02      20.273900      20.276000
   482   4.9894285287e-06   2.2110776607e-02   5.0145252588e-06   2.5562214639e-02      20.276000      20.278600
   483   4.9849299265e-06   2.2077360846e-02   5.0103029512e-06   2.5526208380e-02      20.276000      20.278600
   484   5.4891649191e-06   2.5822834493e-02   5.4484904278e-06   2.9262907070e-02      20.300500      20.303800
   485   5.4928707362e-06   2.5850361421e-02   5.4521887301e-06   2.9294444806e-02      20.300500      20.303800
   486   7.3405834912e-06   3.9575230843e-02   7.3578730742e-06   4.5545407170e-02      20.318400      20.322400
   487   5.9576526262e-06   2.9302776161e-02   5.9850510795e-06   3.3838495353e-02      20.337900      20.341300
   488   5.1732441710e-06   2.3476165075e-02   5.1912335884e-06   2.7069117092e-02      20.350100      20.353400
   489   5.1724862611e-06   2.3470535296e-02   5.1903254065e-06   2.7061372456e-02      20.350100      20.353400
   490   7.8329443113e-06   4.3232502758e-02   7.8215937527e-06   4.9499843442e-02      20.624500      20.626600
   491   8.3205821757e-06   4.6854692407e-02   8.4470293017e-06   5.4833323564e-02      20.634300      20.635000
   492   7.5445624493e-06   4.1090393066e-02   7.5501280503e-06   4.7184885602e-02      20.634600      20.636200
   493   7.5211004094e-06   4.0916116284e-02   7.5554250592e-06   4.7230056510e-02      20.634700      20.636300
   494   8.3327014608e-06   4.6944714844e-02   8.3370197392e-06   5.3895203216e-02      20.650200      20.650900
   495   7.4728400343e-06   4.0557636675e-02   7.4815134680e-06   4.6599766142e-02      20.656300      20.657200
   496   7.4658850325e-06   4.0505974699e-02   7.4748320152e-06   4.6542789215e-02      20.656400      20.657300
   497   8.1765562172e-06   4.5784862981e-02   8.1729236188e-06   5.2495852959e-02      20.671200      20.672600
   498   7.0690219100e-06   3.7558062736e-02   7.0725076710e-06   4.3111917888e-02      20.678600      20.679600
   499   7.0745788295e-06   3.7599339711e-02   7.0785944482e-06   4.3163823644e-02      20.678600      20.679700
   500   7.0553796634e-06   3.7456727692e-02   7.0697337031e-06   4.3088262528e-02      20.697400      20.698400
   501   7.0577802085e-06   3.7474559018e-02   7.0718526082e-06   4.3106331757e-02      20.697400      20.698500
   502   8.2972428172e-06   4.6681326906e-02   8.2933958074e-06   5.3523194664e-02      20.700000      20.700800
   503   6.1633504372e-06   3.0830706078e-02   6.1671203409e-06   3.5391113825e-02      20.742400      20.743800
   504   6.1635363291e-06   3.0832086889e-02   6.1673194909e-06   3.5392812102e-02      20.742400      20.743900
   505   5.4019958473e-06   2.5175339840e-02   5.4099627346e-06   2.8934357331e-02      20.777700      20.779200
   506   5.4010474358e-06   2.5168295009e-02   5.4090548896e-06   2.8926615570e-02      20.777700      20.779300
   507   6.0875011517e-06   3.0267295159e-02   6.0896857889e-06   3.4730780966e-02      20.780600      20.782200
   508   5.7967734770e-06   2.8107760696e-02   5.7815329122e-06   3.2102968644e-02      20.807800      20.810400
   509   5.7964020716e-06   2.8105001885e-02   5.7811148296e-06   3.2099403393e-02      20.807800      20.810400
   510   5.3931386383e-06   2.5109548209e-02   5.3822446091e-06   2.8697987538e-02      20.819400      20.823200
   511   6.9410404611e-06   3.6607412441e-02   6.9559466557e-06   4.2117929204e-02      20.824100      20.826200
   512   5.4099759750e-06   2.5234616484e-02   5.4655654978e-06   2.9408516872e-02      20.839000      20.844600
   513   5.4096107883e-06   2.5231903866e-02   5.4655041427e-06   2.9407993658e-02      20.839000      20.844600
   514   5.7633832357e-06   2.7859736917e-02   6.1524059940e-06   3.5265635386e-02      20.852900      20.855700
   515   5.7610963294e-06   2.7842749703e-02   5.7946262727e-06   3.2214623919e-02      20.852900      20.857200
   516   6.1516724817e-06   3.0743961851e-02   5.7962913869e-06   3.2228823389e-02      20.854000      20.857200
   517   4.6398603057e-06   1.9514172669e-02   4.6585957580e-06   2.2526981160e-02      20.871400      20.875200
   518   4.6416969429e-06   1.9527815269e-02   4.6621228841e-06   2.2557059170e-02      20.871400      20.875200
   519   5.4112720715e-06   2.5244243930e-02   5.4200235060e-06   2.9020151822e-02      20.874900      20.876400
