# k-point: 0.000000  0.000000  0.000000
# band     ipr_up            ipr_norm_up       ipr_dw            ipr_norm_dw       Energy_up(eV)   Energy_dw(eV)
   258   5.8975820724e-06   1.9415228737e-02   5.8722364040e-06   1.8692377055e-02       6.846300       6.854000
   259   4.9936326769e-06   1.1070268524e-02   4.9939711299e-06   1.0930555453e-02       6.902700       6.905700
   260   5.3799341371e-06   1.4636475141e-02   5.3446032412e-06   1.4029327516e-02       6.919300       6.934300
   261   5.4060440730e-06   1.4877513387e-02   5.3668069286e-06   1.4225556453e-02       6.926600       6.935100
   262   5.4046666596e-06   1.4864797564e-02   5.3535854505e-06   1.4108709348e-02       6.926600       6.935100
   263   5.6016498272e-06   1.6683280661e-02   5.4489790178e-06   1.4951766535e-02       6.985900       7.012600
   264   8.0087362866e-06   3.8904702381e-02   7.9567571848e-06   3.7114690793e-02       7.355200       7.366900
   265   8.0084283436e-06   3.8901859554e-02   7.9564813267e-06   3.7112252850e-02       7.355200       7.366900
   266   6.6904504167e-06   2.6734725624e-02   6.6072270573e-06   2.5187984359e-02       7.402700       7.420600
   267   5.9162288202e-06   1.9587369311e-02   5.8762301690e-06   1.8727672645e-02       7.479900       7.484800
   268   5.9157790335e-06   1.9583217030e-02   5.8765509967e-06   1.8730508016e-02       7.479900       7.484800
   269   5.8615360959e-06   1.9082464268e-02   6.0196530176e-06   1.9995196931e-02       7.486400       7.493900
   270   5.8633244112e-06   1.9098973401e-02   6.0202512938e-06   2.0000484300e-02       7.486400       7.493900
   271   6.4465451054e-06   2.4483072901e-02   6.4487605842e-06   2.3787509434e-02       7.495700       7.498000
   272   5.8216319464e-06   1.8714082430e-02   5.8095712234e-06   1.8138562659e-02       7.506600       7.517000
   273   5.8707327112e-06   1.9167364363e-02   5.8793815661e-06   1.8755523663e-02       7.556600       7.562600
   274   5.8707944579e-06   1.9167934388e-02   5.8794277825e-06   1.8755932109e-02       7.556600       7.562600
   275   7.9926139243e-06   3.8755866094e-02   8.1112631710e-06   3.8480164229e-02       7.684000       7.694900
   276   7.9928034238e-06   3.8757615490e-02   8.1114176139e-06   3.8481529145e-02       7.684000       7.694900
   277   8.1975656164e-06   4.0647911959e-02   8.4929251729e-06   4.1853168329e-02       7.791300       7.811300
   278   7.3508578878e-06   3.2831387780e-02   7.2986276001e-06   3.1298356505e-02       7.820200       7.824200
   279   5.7976769100e-06   1.8492937500e-02   5.8046311755e-06   1.8094904129e-02       7.841500       7.850400
   280   5.7982446892e-06   1.8498179049e-02   5.8049244510e-06   1.8097496002e-02       7.841500       7.850500
   281   5.8085506805e-06   1.8593320534e-02   5.7918178970e-06   1.7981664559e-02       7.847100       7.859700
   282   5.8051764664e-06   1.8562170911e-02   5.7953550080e-06   1.8012924391e-02       7.883500       7.890400
   283   5.8049518152e-06   1.8560097007e-02   5.7951713517e-06   1.8011301296e-02       7.883600       7.890400
   284   5.8067201690e-06   1.8576421860e-02   5.8100741808e-06   1.8143007631e-02       7.904500       7.906700
   285   7.6657288880e-06   3.5738172144e-02   7.6340819023e-06   3.4262992051e-02       7.919800       7.929200
   286   6.3868872962e-06   2.3932331845e-02   6.3940803989e-06   2.3304263818e-02       7.924500       7.930000
   287   6.3883476067e-06   2.3945812946e-02   6.4028212027e-06   2.3381512187e-02       7.924500       7.930000
   288   8.8239295658e-06   4.6430295643e-02   8.9164704100e-06   4.5596322781e-02       7.960800       7.967900
   289   8.8237054924e-06   4.6428227073e-02   8.9164215543e-06   4.5595891010e-02       7.960800       7.967900
   290   1.1089620237e-05   6.7346398466e-02   1.1437986248e-05   6.7880656091e-02       8.025100       8.035200
   291   1.1089618082e-05   6.7346378573e-02   1.1436931592e-05   6.7871335378e-02       8.025100       8.035300
   292   8.3986058265e-06   4.2503848323e-02   8.4455260021e-06   4.1434269941e-02       8.056100       8.061100
   293   1.0946619819e-05   6.6026266164e-02   1.1043788949e-05   6.4396869129e-02       8.117200       8.124200
   294   8.4981560605e-06   4.3422862978e-02   8.5459355566e-06   4.2321656784e-02       8.174300       8.185000
   295   8.4942042297e-06   4.3386380990e-02   8.5401651218e-06   4.2270659567e-02       8.174300       8.185000
   296   9.9221445421e-06   5.6568651096e-02   1.0107128716e-05   5.6118971952e-02       8.181900       8.190500
   297   8.0679258563e-06   3.9451120806e-02   8.4458212329e-06   4.1436879094e-02       8.195900       8.201900
   298   8.0622441782e-06   3.9398669443e-02   8.4451382549e-06   4.1430843158e-02       8.195900       8.201900
   299   8.7537846590e-06   4.5782741191e-02   8.5045611404e-06   4.1956003209e-02       8.201400       8.210400
   300   8.7481786847e-06   4.5730988700e-02   8.4984961756e-06   4.1902403031e-02       8.201400       8.210400
   301   6.9849074101e-06   2.9453054666e-02   6.9783672224e-06   2.8467999903e-02       8.225000       8.230100
   302   8.3663259377e-06   4.2205851124e-02   8.1903621596e-06   3.9179215252e-02       8.233000       8.237400
   303   6.6805985816e-06   2.6643776759e-02   6.7958219377e-06   2.6854724306e-02       8.249300       8.256600
   304   6.6728447480e-06   2.6572195946e-02   6.7878317625e-06   2.6784109748e-02       8.249300       8.256600
   305   7.5097140995e-06   3.4297895499e-02   7.5435882730e-06   3.3463238915e-02       8.251200       8.257700
   306   7.0365496020e-06   2.9929798208e-02   7.0937566722e-06   2.9487774167e-02       8.261400       8.266600
   307   7.0360614953e-06   2.9925292170e-02   7.0935334243e-06   2.9485801176e-02       8.261400       8.266600
   308   9.5400968013e-06   5.3041713401e-02   9.2103973171e-06   4.8193952772e-02       8.272500       8.277800
   309   9.5388155881e-06   5.3029885667e-02   9.2085684608e-06   4.8177789938e-02       8.272500       8.277800
   310   8.3373740831e-06   4.1938577231e-02   8.3693784331e-06   4.0761302600e-02       8.283600       8.292700
   311   8.5834902483e-06   4.4210639822e-02   8.4229551507e-06   4.1234796129e-02       8.292300       8.297100
   312   8.5856702107e-06   4.4230764510e-02   8.4257965510e-06   4.1259907497e-02       8.292400       8.297200
   313   7.6922319435e-06   3.5982839539e-02   7.6695202149e-06   3.4576184281e-02       8.300300       8.304000
   314   6.2415566287e-06   2.2590687452e-02   6.1612580432e-06   2.1246655891e-02       8.304100       8.314900
   315   9.0373191217e-06   4.8400237061e-02   9.1649189382e-06   4.7792029716e-02       8.322500       8.328800
   316   6.0986205323e-06   2.1271148943e-02   6.0615410281e-06   2.0365389485e-02       8.351400       8.358900
   317   6.0989524408e-06   2.1274213013e-02   6.0621664125e-06   2.0370916428e-02       8.351400       8.358900
   318   5.1645099559e-06   1.2647750740e-02   6.0361398614e-06   2.0140902271e-02       8.359500       8.366300
   319   6.1959648865e-06   2.2169799650e-02   6.0363979593e-06   2.0143183256e-02       8.361100       8.366300
   320   6.1962630994e-06   2.2172552652e-02   5.7573352897e-06   1.7676918539e-02       8.361100       8.368700
   321   5.9821930094e-06   2.0196328770e-02   6.8945629181e-06   2.7727364836e-02       8.368100       8.377700
   322   6.2827129980e-06   2.2970629367e-02   6.2719195126e-06   2.2224645810e-02       8.383800       8.388000
   323   6.2810111700e-06   2.2954918657e-02   6.2696708731e-06   2.2204773068e-02       8.383800       8.388000
   324   7.9356010909e-06   3.8229542575e-02   6.6133983419e-06   2.5242524157e-02       8.390500       8.394300
   325   7.9396388978e-06   3.8266818266e-02   6.6031695558e-06   2.5152125486e-02       8.390500       8.396000
   326   6.3114051284e-06   2.3235505573e-02   6.6043452081e-06   2.5162515518e-02       8.391300       8.396000
   327   6.5780633362e-06   2.5697205471e-02   8.4608326165e-06   4.1569544799e-02       8.397100       8.401400
   328   6.5810011876e-06   2.5724326738e-02   6.3134292342e-06   2.2591495170e-02       8.397100       8.403500
   329   8.0365048037e-06   3.9161052097e-02   6.3197171121e-06   2.2647065381e-02       8.399100       8.403500
   330   6.7304255962e-06   2.7103763188e-02   6.6361258664e-06   2.5443382594e-02       8.404500       8.408600
   331   7.4079552144e-06   3.3358491311e-02   7.2716506473e-06   3.1059943009e-02       8.405600       8.408800
   332   7.4106224856e-06   3.3383114672e-02   7.2789697412e-06   3.1124626770e-02       8.405600       8.408800
   333   6.7915732515e-06   2.7668258007e-02   6.8968862667e-06   2.7747897833e-02       8.409900       8.417700
   334   6.7937700791e-06   2.7688538388e-02   6.9009140349e-06   2.7783493932e-02       8.409900       8.417700
   335   6.5608721956e-06   2.5538502578e-02   7.1630340437e-06   3.0100024947e-02       8.414600       8.423000
   336   7.1808409878e-06   3.1261848298e-02   7.2966080491e-06   3.1280508374e-02       8.417500       8.424900
   337   7.1626392718e-06   3.1093816109e-02   7.2925744236e-06   3.1244860509e-02       8.417500       8.424900
   338   9.2499050736e-06   5.0362759874e-02   8.8178381063e-06   4.4724642700e-02       8.418600       8.426700
   339   7.5307076703e-06   3.4491701164e-02   7.2229953665e-06   3.0629943531e-02       8.429100       8.434400
   340   7.5292586444e-06   3.4478324238e-02   7.2211731801e-06   3.0613839643e-02       8.429100       8.434400
   341   7.6489214062e-06   3.5583011062e-02   7.6284945370e-06   3.4213612741e-02       8.436400       8.442800
   342   8.3838650758e-06   4.2367766614e-02   8.2827175018e-06   3.9995421597e-02       8.468200       8.476700
   343   8.3827680043e-06   4.2357638816e-02   8.2807172562e-06   3.9977744080e-02       8.468200       8.476700
   344   7.7156102006e-06   3.6198659834e-02   7.0615198318e-06   2.9202875502e-02       8.513900       8.517700
   345   7.7021275993e-06   3.6074192942e-02   7.9231885371e-06   3.6818022051e-02       8.513900       8.518500
   346   7.1823743727e-06   3.1276003997e-02   7.9396790732e-06   3.6963760022e-02       8.515300       8.518500
   347   7.8636150152e-06   3.7564991064e-02   7.8331848307e-06   3.6022598693e-02       8.520000       8.523900
   348   7.8588337887e-06   3.7520852371e-02   7.8308869706e-06   3.6002290956e-02       8.520100       8.523900
   349   7.0113198193e-06   2.9696885245e-02   6.9102350112e-06   2.7865869676e-02       8.528400       8.536700
   350   7.0173460735e-06   2.9752517619e-02   6.9120644693e-06   2.7882037829e-02       8.528400       8.536700
   351   8.6368514807e-06   4.4703252975e-02   8.6694272648e-06   4.3413036162e-02       8.528700       8.538500
   352   8.4701287314e-06   4.3164123996e-02   8.0903289697e-06   3.8295154596e-02       8.537100       8.543000
   353   7.7464787879e-06   3.6483628367e-02   7.5773007158e-06   3.3761178472e-02       8.543200       8.550700
   354   7.7444895385e-06   3.6465264278e-02   7.5756798622e-06   3.3746853898e-02       8.543300       8.550700
   355   8.0511750587e-06   3.9296483012e-02   8.1774061713e-06   3.9064714459e-02       8.557900       8.561500
   356   9.3248180583e-06   5.1054331637e-02   9.2714884764e-06   4.8733856483e-02       8.968800       8.991200
   357   9.0759738500e-06   4.8757084658e-02   9.0727235666e-06   4.6977237138e-02       8.997600       9.005400
   358   9.0763314793e-06   4.8760386173e-02   9.0732963765e-06   4.6982299444e-02       8.997600       9.005400
   359   7.2258235775e-06   3.1677112607e-02   7.3180400284e-06   3.1469917206e-02       9.121100       9.126700
   360   7.2254371083e-06   3.1673544852e-02   7.3176163768e-06   3.1466173112e-02       9.121200       9.126800
   361   6.9761725145e-06   2.9372417015e-02   7.0008038664e-06   2.8666287633e-02       9.160100       9.169000
   362   6.9757469629e-06   2.9368488464e-02   7.0003087174e-06   2.8661911669e-02       9.160100       9.169000
   363   6.9630663463e-06   2.9251425229e-02   6.8454413796e-06   2.7293244725e-02       9.177100       9.179700
   364   7.4073553473e-06   3.3352953538e-02   7.3626461601e-06   3.1864131627e-02       9.204300       9.209600
   365   6.8397599769e-06   2.8113101832e-02   6.8449126912e-06   2.7288572350e-02       9.207400       9.216500
   366   6.8380526934e-06   2.8097340757e-02   6.8440822522e-06   2.7281233202e-02       9.207400       9.216500
   367   7.8887061144e-06   3.7796623747e-02   8.0888014297e-06   3.8281654697e-02       9.225800       9.228600
   368   7.5316881044e-06   3.4500752205e-02   6.9518286962e-06   2.8233461077e-02       9.227500       9.233000
   369   7.0017009199e-06   2.9608086764e-02   6.9533506445e-06   2.8246911559e-02       9.229700       9.233100
   370   7.0044415933e-06   2.9633387750e-02   7.6296523865e-06   3.4223845437e-02       9.229700       9.240400
   371   7.1976792272e-06   3.1417293324e-02   7.3701918562e-06   3.1930818025e-02       9.248100       9.252700
   372   7.1972009035e-06   3.1412877600e-02   7.4716331645e-06   3.2827323171e-02       9.248100       9.254000
   373   7.6060153458e-06   3.5186916580e-02   7.4691299718e-06   3.2805200771e-02       9.249600       9.254000
   374   7.3452534532e-06   3.2779649503e-02   7.3932728266e-06   3.2134800101e-02       9.257500       9.265800
   375   7.3452853301e-06   3.2779943780e-02   7.3932926397e-06   3.2134975203e-02       9.257500       9.265800
   376   7.6914480926e-06   3.5975603288e-02   7.8270060552e-06   3.5967992694e-02       9.268800       9.274900
   377   7.2837347833e-06   3.2211729601e-02   7.3303513555e-06   3.1578720694e-02       9.273400       9.280700
   378   7.2824757506e-06   3.2200106630e-02   7.3293079140e-06   3.1569499098e-02       9.273400       9.280700
   379   7.0240014361e-06   2.9813957714e-02   6.9548037444e-06   2.8259753581e-02       9.291200       9.295400
   380   2.4209738209e-05   1.8846696452e-01   1.6905101024e-05   1.1619723061e-01       9.773400       9.861700
   381   9.2157187551e-06   5.0047163151e-02   9.1810860522e-06   4.7934909388e-02       9.956600       9.975000
   382   9.2155237530e-06   5.0045362955e-02   9.1813570291e-06   4.7937304193e-02       9.956600       9.975000
   383   1.3179989463e-05   8.6643992011e-02   1.2786990771e-05   7.9802717404e-02      10.206800      10.291200
   384   8.0572153315e-06   3.9352244802e-02   7.9640083228e-06   3.7178773983e-02      10.520600      10.528200
   385   8.0563066575e-06   3.9343856226e-02   7.9634997491e-06   3.7174279374e-02      10.520600      10.528200
   386   6.9078576061e-06   2.8741756499e-02   6.7499362357e-06   2.6449201461e-02      10.544900      10.565800
   387   6.6093344270e-06   2.5985889782e-02   6.6082740118e-06   2.5197237001e-02      10.570400      10.572100
   388   6.5284480965e-06   2.5239174078e-02   6.4761211761e-06   2.4029313408e-02      10.576300      10.585400
   389   6.5298600725e-06   2.5252208970e-02   6.4768251250e-06   2.4035534678e-02      10.576300      10.585400
   390   6.5418605653e-06   2.5362993530e-02   6.5429721391e-06   2.4620120381e-02      10.639800      10.646100
   391   6.5403862920e-06   2.5349383529e-02   6.5384820834e-06   2.4580438735e-02      10.639800      10.646100
   392   6.5281316483e-06   2.5236252733e-02   6.5263994288e-06   2.4473656181e-02      10.645900      10.647200
   393   7.8516895579e-06   3.7454899208e-02   7.8283615091e-06   3.5979971752e-02      10.712400      10.716600
   394   7.9232772300e-06   3.8115772790e-02   7.8367468908e-06   3.6054079017e-02      10.712400      10.716600
   395   6.8482677491e-06   2.8191642755e-02   6.8596401396e-06   2.7418728728e-02      10.712800      10.719900
   396   7.6212885262e-06   3.5327913502e-02   7.6323347230e-06   3.4247551050e-02      10.742600      10.747600
   397   7.6213545246e-06   3.5328522777e-02   7.6323706480e-06   3.4247868544e-02      10.742600      10.747700
   398   7.2559815479e-06   3.1955520961e-02   7.0158114473e-06   2.8798919731e-02      10.835200      10.844800
   399   7.2552787136e-06   3.1949032628e-02   7.0144492810e-06   2.8786881351e-02      10.835200      10.844800
   400   7.4982607912e-06   3.4192162365e-02   7.5003262560e-06   3.3080903341e-02      10.859800      10.861200
   401   7.7310740441e-06   3.6341416895e-02   7.3596219957e-06   3.1837405050e-02      10.859800      10.865400
   402   7.7387802495e-06   3.6412558020e-02   7.3443601410e-06   3.1702525763e-02      10.859800      10.865400
   403   1.0086298923e-05   5.8084069750e-02   6.7375782127e-06   2.6339985291e-02      10.861900      10.871000
   404   7.3313106865e-06   3.2650934518e-02   6.7334753734e-06   2.6303725737e-02      10.862300      10.871000
   405   7.4731807082e-06   3.3960631380e-02   7.4754767390e-06   3.2861291427e-02      10.862300      10.874000
   406   7.6015300418e-06   3.5145509745e-02   7.4934074328e-06   3.3019757041e-02      10.867800      10.874000
   407   7.6045213949e-06   3.5173124922e-02   1.0037692090e-05   5.5505313736e-02      10.867800      10.875600
   408   7.4303970082e-06   3.3565666489e-02   7.4340186387e-06   3.2494898279e-02      10.877500      10.880000
   409   7.9214408019e-06   3.8098819496e-02   7.7058440986e-06   3.4897202899e-02      10.925400      10.934500
   410   7.6642483046e-06   3.5724503890e-02   7.7056872355e-06   3.4895816595e-02      10.928800      10.934500
   411   7.6643372191e-06   3.5725324720e-02   7.9629464870e-06   3.7169389824e-02      10.928800      10.935000
   412   7.7847944582e-06   3.6837345893e-02   7.6893765820e-06   3.4751668367e-02      10.933000      10.938600
   413   7.7858934683e-06   3.6847491589e-02   7.6910467845e-06   3.4766429071e-02      10.933000      10.938600
   414   2.4073899755e-05   1.8721294908e-01   2.4450763140e-05   1.8288332755e-01      11.356800      11.476200
   415   1.0707127373e-05   6.3815351545e-02   1.1816856018e-05   7.1228983355e-02      11.596000      11.607900
   416   1.1949662256e-05   7.5286020380e-02   1.1817590899e-05   7.1235477993e-02      11.599600      11.608000
   417   1.1956481306e-05   7.5348971587e-02   1.0156823620e-05   5.6558159280e-02      11.599600      11.628600
   418   7.5097863984e-06   3.4298562938e-02   7.5625906431e-06   3.3631175654e-02      11.760000      11.765700
   419   7.5092286099e-06   3.4293413621e-02   7.5624857140e-06   3.3630248326e-02      11.760100      11.765700
   420   7.7730954830e-06   3.6729344845e-02   7.7549514256e-06   3.5331197415e-02      11.774200      11.776900
   421   7.7180291630e-06   3.6220990891e-02   7.6974155567e-06   3.4822714200e-02      11.803700      11.807600
   422   7.5509413926e-06   3.4678492159e-02   7.5954073215e-06   3.3921198738e-02      11.803800      11.815100
   423   7.4981426340e-06   3.4191071578e-02   7.5952723468e-06   3.3920005876e-02      11.803900      11.815100
   424   7.6603846525e-06   3.5688835939e-02   7.6759619740e-06   3.4633114443e-02      11.815800      11.819500
   425   7.5017813245e-06   3.4224662759e-02   7.5075422576e-06   3.3144676006e-02      11.819300      11.826700
   426   7.5022111321e-06   3.4228630599e-02   7.5079781385e-06   3.3148528178e-02      11.819400      11.826800
   427   3.3076033481e-05   2.7031765399e-01   2.4111538546e-05   1.7988537140e-01      12.646500      12.790100
   428   6.7839099343e-06   2.7597512811e-02   6.4162067437e-06   2.3499809225e-02      12.970400      12.986500
   429   6.7842651142e-06   2.7600791713e-02   6.4166285070e-06   2.3503536631e-02      12.970500      12.986600
   430   1.6059425901e-05   1.1322599166e-01   3.4594137069e-05   2.7252715293e-01      13.359300      13.496200
   431   1.1211101109e-04   9.9994228432e-01   1.1690911057e-04   1.0000000000e+00      14.240700      14.380500
   432   1.1211726301e-04   1.0000000000e+00   1.1690601493e-04   9.9997264178e-01      14.240800      14.380500
   433   4.9869883149e-06   1.1008929984e-02   4.8293502913e-06   9.4756902565e-03      17.339300      17.350800
   434   3.7946960483e-06   2.0842735606e-06   3.7916383358e-06   3.0473096863e-04      17.349900      17.354400
   435   3.7944702740e-06   0.0000000000e+00   3.7911527727e-06   3.0043972078e-04      17.349900      17.354400
   436   3.8207477760e-06   2.4258516050e-04   3.8221710648e-06   5.7456925403e-04      17.419900      17.424500
   437   3.8207299070e-06   2.4242019940e-04   3.8221471447e-06   5.7435785561e-04      17.419900      17.424500
   438   3.9910491766e-06   1.8147510567e-03   3.9926447068e-06   2.0811596155e-03      17.439200      17.445900
   439   5.1443590606e-06   1.2461724375e-02   5.0756208356e-06   1.1652148881e-02      17.862100      17.872600
   440   4.1167017907e-06   2.9747342051e-03   4.1239863894e-06   3.2419145029e-03      17.959800      17.964700
   441   4.1165653144e-06   2.9734743009e-03   4.1238443307e-06   3.2406590347e-03      17.959800      17.964700
   442   4.9453547949e-06   1.0624583173e-02   4.9356545021e-06   1.0415172146e-02      17.990900      17.996900
   443   4.0163589313e-06   2.0484022961e-03   4.0197220460e-06   2.3204602943e-03      18.001100      18.004600
   444   4.0166138842e-06   2.0507559358e-03   4.0200545576e-06   2.3233989233e-03      18.001200      18.004600
   445   4.4725216816e-06   6.2595451102e-03   4.4824007226e-06   6.4094633009e-03      18.123500      18.132600
   446   4.0284053833e-06   2.1596111350e-03   4.0334936287e-06   2.4421690440e-03      18.132800      18.137400
   447   4.0286988717e-06   2.1623205224e-03   4.0340018974e-06   2.4466609563e-03      18.132900      18.137400
   448   5.0639727298e-06   1.1719624501e-02   5.0567342252e-06   1.1485235187e-02      18.249000      18.254600
   449   5.0625901949e-06   1.1706861398e-02   5.0558588049e-06   1.1477498509e-02      18.249000      18.254600
   450   4.7664833794e-06   8.9733017476e-03   4.7589957194e-06   8.8539195312e-03      18.250400      18.257100
   451   4.3034222972e-06   4.6984758276e-03   4.2393152733e-06   4.2611535056e-03      18.806700      18.814800
   452   4.2323714982e-06   4.0425584790e-03   4.2380158185e-06   4.2496693488e-03      18.809700      18.814900
   453   4.2337152100e-06   4.0549631791e-03   4.2903905260e-06   4.7125399050e-03      18.809800      18.817300
   454   1.2722647308e-05   8.2421961331e-02   1.1816533328e-05   7.1226131522e-02      19.317900      19.341800
   455   4.5213960250e-06   6.7107367951e-03   4.4980245461e-06   6.5475415502e-03      19.502300      19.508300
   456   4.5219590253e-06   6.7159342273e-03   4.4986752290e-06   6.5532920723e-03      19.502300      19.508300
   457   4.6431412490e-06   7.8346482174e-03   4.6316631947e-06   7.7285962723e-03      19.511800      19.515600
   458   4.6409278633e-06   7.8142149767e-03   4.6279948389e-06   7.6961765422e-03      19.511800      19.515600
   459   5.1032067970e-06   1.2081820362e-02   5.0983509022e-06   1.1853029784e-02      19.514600      19.517200
   460   4.8666758151e-06   9.8982449959e-03   4.8456865980e-06   9.6200651985e-03      19.535500      19.541500
   461   4.4462722061e-06   6.0172186816e-03   4.4481493346e-06   6.1067607230e-03      19.614200      19.618900
   462   4.4461931758e-06   6.0164891003e-03   4.4480775920e-06   6.1061266850e-03      19.614200      19.618900
   463   4.2939332567e-06   4.6108761610e-03   4.2926586590e-06   4.7325849239e-03      19.640100      19.644000
   464   4.2939598530e-06   4.6111216892e-03   4.2926974579e-06   4.7329278154e-03      19.640100      19.644000
   465   4.9705245227e-06   1.0856941729e-02   4.9741250468e-06   1.0755162253e-02      19.693300      19.697600
   466   8.2851711232e-06   4.1456656865e-02   8.3750962908e-06   4.0811835159e-02      19.992100      20.008800
   467   6.2768487492e-06   2.2916492573e-02   6.2415055417e-06   2.1955857070e-02      20.160500      20.166400
   468   6.2751064661e-06   2.2900408394e-02   6.2397448230e-06   2.1940296413e-02      20.160600      20.166400
   469   5.0998858808e-06   1.2051162769e-02   5.0451325397e-06   1.1382703281e-02      20.182300      20.188800
   470   6.4923041597e-06   2.4905505273e-02   6.4834470502e-06   2.4094057090e-02      20.213000      20.216900
   471   6.7881712871e-06   2.7636852202e-02   6.4616416249e-06   2.3901347864e-02      20.216500      20.225200
   472   6.7843361893e-06   2.7601447856e-02   6.4597067901e-06   2.3884248426e-02      20.216600      20.225200
   473   6.0376817827e-06   2.0708582672e-02   5.8312984902e-06   1.8330581146e-02      20.229100      20.234600
   474   6.0358009247e-06   2.0691219216e-02   5.8299912849e-06   1.8319028492e-02      20.229100      20.234600
   475   5.2430336367e-06   1.3372655248e-02   5.2473035680e-06   1.3169424789e-02      20.278200      20.283800
   476   5.7759784593e-06   1.8292624619e-02   5.7999140266e-06   1.8053215508e-02      20.295600      20.299900
   477   5.4534166745e-06   1.5314841490e-02   5.4617120280e-06   1.5064296720e-02      20.297800      20.301600
   478   5.4531299362e-06   1.5312194418e-02   5.4608473962e-06   1.5056655387e-02      20.297800      20.301600
   479   6.1234201251e-06   2.1500090537e-02   6.1016046464e-06   2.0719458657e-02      20.313800      20.319400
   480   6.1227935157e-06   2.1494305887e-02   6.1005663909e-06   2.0710282893e-02      20.313800      20.319400
   481   6.1438241891e-06   2.1688454070e-02   6.1450005789e-06   2.1102977732e-02      20.324700      20.327900
   482   5.4534354133e-06   1.5315014480e-02   5.5313685244e-06   1.5679898082e-02      20.328100      20.332900
   483   5.4551378102e-06   1.5330730442e-02   5.5321694546e-06   1.5686976441e-02      20.328100      20.333000
   484   5.9654907636e-06   2.0042139190e-02   5.9658080897e-06   1.9519333047e-02      20.382500      20.386800
   485   5.9650986917e-06   2.0038519714e-02   5.9659558429e-06   1.9520638842e-02      20.382500      20.386800
   486   6.6099448011e-06   2.5991524553e-02   6.5694115803e-06   2.4853783526e-02      20.383500      20.388700
   487   5.7227451732e-06   1.7801192625e-02   5.6989562296e-06   1.7160983477e-02      20.433200      20.438200
   488   5.7232325403e-06   1.7805691836e-02   5.6993996510e-06   1.7164902290e-02      20.433200      20.438300
   489   6.2595611136e-06   2.2756898869e-02   6.2622747069e-06   2.2139408168e-02      20.456700      20.462300
   490   7.0263580699e-06   2.9835713373e-02   6.9836085722e-06   2.8514321241e-02      20.617200      20.626000
   491   7.0263782824e-06   2.9835899968e-02   6.9836158599e-06   2.8514385647e-02      20.617300      20.626100
   492   7.4619097297e-06   3.3856581454e-02   7.5167384751e-06   3.3225949171e-02      20.644500      20.657300
   493   7.9730149482e-06   3.8574934865e-02   7.9700574370e-06   3.7232234078e-02      20.722400      20.726900
   494   7.0385122254e-06   2.9947916494e-02   7.0897650426e-06   2.9452497449e-02      20.754000      20.761200
   495   7.0364375634e-06   2.9928763905e-02   7.0880310795e-06   2.9437173250e-02      20.754000      20.761200
   496   6.0154097792e-06   2.0502974942e-02   5.9957106563e-06   1.9783602163e-02      20.774600      20.782300
   497   6.0162998011e-06   2.0511191329e-02   5.9961856449e-06   1.9787799957e-02      20.774600      20.782300
   498   6.8302800903e-06   2.8025586671e-02   6.8102323386e-06   2.6982078722e-02      20.818700      20.825100
   499   6.8292767226e-06   2.8016323914e-02   6.8095434545e-06   2.6975990590e-02      20.818800      20.825200
   500   5.2880443682e-06   1.3788179352e-02   5.2490537591e-06   1.3184892405e-02      20.819800      20.829600
   501   6.4194471094e-06   2.4232913213e-02   6.4861033261e-06   2.4117532389e-02      20.832600      20.837100
   502   7.5391386989e-06   3.4569533615e-02   7.4526020378e-06   3.2659132290e-02      20.841300      20.845800
   503   5.8716798358e-06   1.9176107902e-02   5.8785742024e-06   1.8748388447e-02      20.849400      20.853400
   504   5.8712858722e-06   1.9172470962e-02   5.8785259952e-06   1.8747962407e-02      20.849400      20.853400
   505   6.6399729814e-06   2.6268734727e-02   6.5702547183e-06   2.4861234904e-02      20.851700      20.854800
   506   5.8699253229e-06   1.9159910822e-02   5.9092276426e-06   1.9019293538e-02      20.860400      20.865600
   507   5.8703288711e-06   1.9163636245e-02   5.9096164164e-06   1.9022729394e-02      20.860400      20.865600
   508   5.7717754066e-06   1.8253823435e-02   5.7765356715e-06   1.7846605242e-02      20.870200      20.876200
   509   5.7716835624e-06   1.8252975560e-02   5.7762162303e-06   1.7843782125e-02      20.870300      20.876200
   510   7.6585517505e-06   3.5671915197e-02   7.6479801909e-06   3.4385820585e-02      20.876400      20.883400
   511   6.4188135228e-06   2.4227064152e-02   6.4667309996e-06   2.3946326095e-02      20.887800      20.892500
   512   6.4170150671e-06   2.4210461407e-02   6.4642223010e-06   2.3924155037e-02      20.887800      20.892600
   513   5.8699508356e-06   1.9160146347e-02   5.9419757698e-06   1.9308710789e-02      20.893600      20.897700
   514   5.8702486145e-06   1.9162895343e-02   5.9415311229e-06   1.9304781145e-02      20.893600      20.897700
   515   6.8620544102e-06   2.8318916625e-02   6.8431355277e-06   2.7272866359e-02      20.899700      20.902500
   516   6.1914122083e-06   2.2127770838e-02   6.2372960330e-06   2.1918654807e-02      20.903800      20.909000
   517   6.1933445732e-06   2.2145609788e-02   6.2408407862e-06   2.1949982177e-02      20.903800      20.909000
   518   5.3382369321e-06   1.4251540410e-02   5.3224973059e-06   1.3833962482e-02      20.905400      20.910200
   519   6.8097139643e-06   2.7835727034e-02   6.7911688201e-06   2.6813601573e-02      20.915600      20.919000
