# k-point: 0.000000  0.000000  0.000000
# band     ipr_up            ipr_norm_up       ipr_dw            ipr_norm_dw       Energy_up(eV)   Energy_dw(eV)
   518   5.9633969716e-06   3.2036474015e-02   5.9634025338e-06   3.2029443552e-02      20.895600      20.895600
   519   5.0115150921e-06   2.4117423045e-02   5.0115188698e-06   2.4112124871e-02      20.910300      20.910300
   520   5.8372054842e-06   3.0986641212e-02   5.8372072439e-06   3.0979810741e-02      20.921200      20.921200
   521   4.9742911388e-06   2.3807743462e-02   4.9743170309e-06   2.3802697548e-02      20.932000      20.932000
   522   4.9757807863e-06   2.3820136380e-02   4.9757674899e-06   2.3814761781e-02      20.932000      20.932000
   523   5.0241672581e-06   2.4222681008e-02   5.0241374974e-06   2.4217080655e-02      20.941100      20.941100
   524   5.0218580294e-06   2.4203469696e-02   5.0219112559e-06   2.4198563830e-02      20.941100      20.941100
   525   4.5588005899e-06   2.0351126728e-02   4.5587989892e-06   2.0346614753e-02      20.952000      20.952000
   526   5.1627797451e-06   2.5375848616e-02   5.1627780910e-06   2.5370227624e-02      21.053600      21.053600
   527   4.8699643345e-06   2.2939810898e-02   4.8699408548e-06   2.2934545819e-02      21.054800      21.054800
   528   4.8699729478e-06   2.2939882555e-02   4.8699785594e-06   2.2934859428e-02      21.054800      21.054800
   529   5.9621378577e-06   3.2025998989e-02   5.9621396719e-06   3.2018939663e-02      21.116700      21.116700
   530   5.9644030420e-06   3.2044843879e-02   5.9644206898e-06   3.2037912093e-02      21.116800      21.116800
   531   6.5679580677e-06   3.7066037280e-02   6.5679635914e-06   3.7057896856e-02      21.152700      21.152700
   532   7.2692460135e-06   4.2900306328e-02   7.2692399095e-06   4.2890782011e-02      21.246300      21.246300
   533   6.0661351713e-06   3.2891190400e-02   6.0661362537e-06   3.2883934106e-02      21.282800      21.282800
   534   6.0671766936e-06   3.2899855202e-02   6.0671834201e-06   3.2892643942e-02      21.282900      21.282900
   535   5.6622741346e-06   2.9531323801e-02   5.6622740348e-06   2.9524798940e-02      21.310400      21.310400
   536   5.0560252720e-06   2.4487719392e-02   5.0560764413e-06   2.4482733704e-02      21.361700      21.361700
   537   5.0213744157e-06   2.4199446338e-02   5.0214381601e-06   2.4194628843e-02      21.361700      21.361700
   538   5.0960956428e-06   2.4821079356e-02   5.0960331663e-06   2.4815074868e-02      21.361800      21.361800
   539   6.4235572655e-06   3.5864714576e-02   6.4235635133e-06   3.5856845216e-02      21.369700      21.369700
   540   5.3014866188e-06   2.6529801460e-02   5.3014919529e-06   2.6523984003e-02      21.374500      21.374500
   541   5.3036346058e-06   2.6547671343e-02   5.3036315438e-06   2.6541780110e-02      21.374500      21.374500
   542   5.4501453806e-06   2.7766547675e-02   5.4501306856e-06   2.7760290771e-02      21.392300      21.392300
   543   5.9211040947e-06   3.1684624216e-02   5.9211109010e-06   3.1677681727e-02      21.393900      21.393900
   544   5.9061035342e-06   3.1559829106e-02   5.9060876494e-06   3.1552725417e-02      21.394100      21.394100
   545   5.6477808456e-06   2.9410748867e-02   5.6477693429e-06   2.9404155764e-02      21.403500      21.403500
   546   5.1554419361e-06   2.5314802718e-02   5.1553974209e-06   2.5308838696e-02      21.405100      21.405100
   547   5.1719445795e-06   2.5452094200e-02   5.1719555015e-06   2.5446560989e-02      21.405200      21.405200
   548   5.4984749320e-06   2.8168618761e-02   5.4985313950e-06   2.8162865008e-02      21.413400      21.413400
   549   5.4981244438e-06   2.8165702922e-02   5.4981295059e-06   2.8159522285e-02      21.413500      21.413500
   550   5.5552645859e-06   2.8641072511e-02   5.5552607963e-06   2.8634713372e-02      21.417400      21.417400
   551   5.6519399086e-06   2.9445349622e-02   5.6519396520e-06   2.9438842425e-02      21.425000      21.425000
   552   5.6336935686e-06   2.9293551694e-02   5.6334644562e-06   2.9285174474e-02      21.428500      21.428500
   553   5.6350356293e-06   2.9304716784e-02   5.6350446042e-06   2.9298317399e-02      21.428600      21.428600
   554   6.3905617451e-06   3.5590212862e-02   6.3906144275e-06   3.5582790284e-02      21.442000      21.442000
   555   6.3889110181e-06   3.5576479865e-02   6.3888897261e-06   3.5568445032e-02      21.442200      21.442200
   556   6.0315176125e-06   3.2603194360e-02   6.0312527692e-06   3.2593789760e-02      21.460900      21.460900
   557   6.0518904902e-06   3.2772683726e-02   6.0517365904e-06   3.2764164509e-02      21.461000      21.461000
   558   5.7815626720e-06   3.0523728454e-02   5.7815724064e-06   3.0517066443e-02      21.463500      21.463500
   559   5.8633608656e-06   3.1204237327e-02   5.8633836819e-06   3.1197533987e-02      21.469000      21.469000
   560   5.8688928299e-06   3.1250259746e-02   5.8688300977e-06   3.1242834702e-02      21.469100      21.469100
   561   6.3460528748e-06   3.5219927409e-02   6.3468779842e-06   3.5219011208e-02      21.477000      21.477000
   562   6.4612673163e-06   3.6178438181e-02   6.4612880345e-06   3.6170619963e-02      21.477100      21.477100
   563   6.0858447365e-06   3.3055161430e-02   6.0861405110e-06   3.3050320069e-02      21.477600      21.477600
   564   6.4675811198e-06   3.6230965004e-02   6.4675897373e-06   3.6223034551e-02      21.496100      21.496100
   565   6.4728406035e-06   3.6274720559e-02   6.4728335140e-06   3.6266649808e-02      21.496400      21.496400
   566   6.6551585910e-06   3.7791490094e-02   6.6551629079e-06   3.7783179581e-02      21.501800      21.501800
   567   7.2259981736e-06   4.2540511845e-02   7.2260137370e-06   4.2531247127e-02      21.597600      21.597600
   568   7.2233635181e-06   4.2518593189e-02   7.2233451406e-06   4.2509051003e-02      21.597600      21.597600
   569   8.9709097385e-06   5.7057064704e-02   8.9709118731e-06   5.7044485594e-02      21.623600      21.623600
   570   7.8402706872e-06   4.7650867918e-02   7.8402738922e-06   4.7640372943e-02      21.675000      21.675000
   571   6.0666266734e-06   3.2895279384e-02   6.0668028878e-06   3.2889478854e-02      21.715000      21.715000
   572   6.0673541503e-06   3.2901331529e-02   6.0673970730e-06   3.2894421006e-02      21.715000      21.715000
   573   6.9201933445e-06   3.9996410438e-02   6.9206166164e-06   3.9991098137e-02      21.726900      21.726900
   574   6.9205540438e-06   3.9999411227e-02   6.9211038931e-06   3.9995151074e-02      21.726900      21.726900
   575   6.5118832060e-06   3.6599530145e-02   6.5119031679e-06   3.6591612734e-02      21.741400      21.741400
   576   7.0200591174e-06   4.0827230063e-02   7.0200334246e-06   4.0818000186e-02      21.752000      21.752000
   577   6.8882274601e-06   3.9730474639e-02   6.8883445419e-06   3.9722674266e-02      21.761600      21.761600
   578   6.8896716822e-06   3.9742489648e-02   6.8896122796e-06   3.9733218709e-02      21.761600      21.761600
   579   7.4610111367e-06   4.4495670014e-02   7.4610077898e-06   4.4485816656e-02      21.771300      21.771300
   580   6.5911877715e-06   3.7259293620e-02   6.5911867002e-06   3.7251055705e-02      21.785500      21.785500
   581   7.0156144641e-06   4.0790253378e-02   7.0156177286e-06   4.0781272513e-02      21.795400      21.795400
   582   6.6243460302e-06   3.7535149213e-02   6.6243467859e-06   3.7526865634e-02      21.803900      21.803900
   583   6.6277294294e-06   3.7563296940e-02   6.6276450356e-06   3.7554298917e-02      21.804000      21.804000
   584   7.0121710524e-06   4.0761606386e-02   7.0124229191e-06   4.0754699597e-02      21.819500      21.819500
   585   7.0114804854e-06   4.0755861308e-02   7.0116495410e-06   4.0748267003e-02      21.819500      21.819500
   586   6.5437695167e-06   3.6864803942e-02   6.5437637424e-06   3.6856613943e-02      21.950300      21.950300
   587   6.5441248366e-06   3.6867759977e-02   6.5441250866e-06   3.6859619434e-02      21.950400      21.950400
   588   6.6836687848e-06   3.8028676748e-02   6.6836792199e-06   3.8020364794e-02      22.028600      22.028600
   589   6.6876235404e-06   3.8061577796e-02   6.6876612725e-06   3.8053485626e-02      22.028700      22.028700
   590   5.9911435653e-06   3.2267308002e-02   5.9911432308e-06   3.2260177566e-02      22.041000      22.041000
   591   6.8205012125e-06   3.9167035396e-02   6.8205001567e-06   3.9158376717e-02      22.143400      22.143400
   592   6.8016145990e-06   3.9009910801e-02   6.8016123121e-06   3.9001276547e-02      22.167100      22.167100
   593   6.8006271383e-06   3.9001695756e-02   6.8006325611e-06   3.8993127441e-02      22.167200      22.167200
   594   6.6697108121e-06   3.7912555305e-02   6.6697129111e-06   3.7904199634e-02      22.209600      22.209600
   595   6.6692453061e-06   3.7908682591e-02   6.6692494990e-06   3.7900345191e-02      22.209700      22.209700
   596   6.7304751108e-06   3.8418075569e-02   6.7304740412e-06   3.8409582013e-02      22.232000      22.232000
   597   7.0620462982e-06   4.1176536665e-02   7.0620603926e-06   4.1167560654e-02      22.232600      22.232600
   598   7.0550327036e-06   4.1118188025e-02   7.0548965781e-06   4.1107975429e-02      22.232800      22.232800
   599   7.3761241991e-06   4.3789464759e-02   7.3761231840e-06   4.3779786601e-02      22.258400      22.258400
   600   5.7824702889e-06   3.0531279250e-02   5.7824687583e-06   3.0524521874e-02      22.368600      22.368600
   601   7.3746054821e-06   4.3776830001e-02   7.3745976412e-06   4.3767097857e-02      22.377600      22.377600
   602   7.3726468213e-06   4.3760535191e-02   7.3726458326e-06   4.3750863634e-02      22.377600      22.377600
   603   7.1958012300e-06   4.2289292507e-02   7.1958027373e-06   4.2279966302e-02      22.454500      22.454500
   604   6.0604732880e-06   3.2844087137e-02   6.0604741727e-06   3.2836839591e-02      22.487700      22.487700
   605   6.4986468155e-06   3.6489411807e-02   6.4986504122e-06   3.6481382572e-02      22.492800      22.492800
   606   6.4861669612e-06   3.6385587367e-02   6.4861827531e-06   3.6377682474e-02      22.493000      22.493000
   607   6.3544933715e-06   3.5290146966e-02   6.3544968379e-06   3.5282381235e-02      22.510300      22.510300
   608   6.3556913793e-06   3.5300113628e-02   6.3556901500e-06   3.5292306641e-02      22.510400      22.510400
   609   6.6989231083e-06   3.8155583003e-02   6.6989141741e-06   3.8147081946e-02      22.595800      22.595800
   610   6.4593586733e-06   3.6162559487e-02   6.4590033802e-06   3.6151617288e-02      22.605200      22.605200
   611   6.4655536807e-06   3.6214098003e-02   6.4655787552e-06   3.6206308151e-02      22.605300      22.605300
   612   6.5532888500e-06   3.6943998731e-02   6.5532870644e-06   3.6935824437e-02      22.680100      22.680100
   613   8.9911600179e-06   5.7225534130e-02   8.9911589361e-06   5.7212891101e-02      22.845700      22.845700
   614   8.9912125432e-06   5.7225971108e-02   8.9912303409e-06   5.7213485012e-02      22.845800      22.845800
   615   8.0179264560e-06   4.9128850763e-02   8.0179304086e-06   4.9118035928e-02      22.874100      22.874100
   616   4.9468098033e-06   2.3579116254e-02   4.9468118060e-06   2.3573922080e-02      23.131500      23.131500
   617   5.1544555666e-06   2.5306596752e-02   5.1544586568e-06   2.5301030500e-02      23.142000      23.142000
   618   5.1559103488e-06   2.5318699613e-02   5.1559031521e-06   2.5313045129e-02      23.142000      23.142000
   619   4.3562049931e-06   1.8665660398e-02   4.3561999636e-06   1.8661491759e-02      23.150500      23.150500
   620   4.3579761961e-06   1.8680395680e-02   4.3579983194e-06   1.8676449634e-02      23.150500      23.150500
   621   5.7439637233e-06   3.0210929149e-02   5.7439603762e-06   3.0204227342e-02      23.163600      23.163600
   622   5.3103859671e-06   2.6603838370e-02   5.3103882046e-06   2.6597978823e-02      23.168700      23.168700
   623   5.2118963021e-06   2.5784467086e-02   5.2118993400e-06   2.5778794970e-02      23.177500      23.177500
   624   5.2132738101e-06   2.5795927076e-02   5.2132699614e-06   2.5790195151e-02      23.177600      23.177600
   625   5.1078730153e-06   2.4919059594e-02   5.1078495278e-06   2.4913357781e-02      23.188900      23.188900
   626   5.1127527673e-06   2.4959656023e-02   5.1127719144e-06   2.4954299868e-02      23.189000      23.189000
   627   4.9965332946e-06   2.3992784032e-02   4.9964576474e-06   2.3986852738e-02      23.190800      23.190800
   628   4.9974989045e-06   2.4000817292e-02   4.9975232210e-06   2.3995715676e-02      23.190900      23.190900
   629   5.6742511054e-06   2.9630964569e-02   5.6742597971e-06   2.9624490849e-02      23.191300      23.191300
   630   5.2810641440e-06   2.6359899477e-02   5.2810653017e-06   2.6354084767e-02      23.200100      23.200100
   631   6.2889591495e-06   3.4744943979e-02   6.2889550364e-06   3.4737235489e-02      23.210700      23.210700
   632   4.9119250459e-06   2.3288897291e-02   4.9119268667e-06   2.3283765633e-02      23.235000      23.235000
   633   5.6713557816e-06   2.9606877319e-02   5.6713669312e-06   2.9600429357e-02      23.291500      23.291500
   634   5.6717068764e-06   2.9609798204e-02   5.6716778036e-06   2.9603015047e-02      23.291600      23.291600
   635   5.5220894588e-06   2.8365076584e-02   5.5220733448e-06   2.8358675827e-02      23.370600      23.370600
   636   5.5220961128e-06   2.8365131940e-02   5.5221096693e-06   2.8358977956e-02      23.370600      23.370600
   637   6.6593553985e-06   3.7826404859e-02   6.6593527877e-06   3.7818029022e-02      23.421700      23.421700
   638   6.1231517525e-06   3.3365532041e-02   6.1230493985e-06   3.3357310761e-02      23.429000      23.429000
   639   6.1254326599e-06   3.3384507738e-02   6.1254701472e-06   3.3377445405e-02      23.429000      23.429100
   640   7.1445611811e-06   4.1863007935e-02   7.1445607408e-06   4.1853759580e-02      23.694400      23.694400
   641   6.7510495869e-06   3.8589242105e-02   6.7510281787e-06   3.8580541620e-02      23.783600      23.783600
   642   6.7518785291e-06   3.8596138377e-02   6.7518804328e-06   3.8587630266e-02      23.783900      23.783900
   643   1.6769317861e-05   1.2193485335e-01   1.6769308880e-05   1.2190786821e-01      23.806900      23.806900
   644   6.7025718507e-06   3.8185938217e-02   6.7025470593e-06   3.8177298569e-02      23.823400      23.823400
   645   6.7017935583e-06   3.8179463319e-02   6.7018133714e-06   3.8171196100e-02      23.823400      23.823400
   646   8.4468023764e-06   5.2696825263e-02   8.4468062933e-06   5.2685222951e-02      23.853200      23.853200
   647   6.4180158485e-06   3.5818613516e-02   6.4180108174e-06   3.5810660514e-02      23.878700      23.878700
   648   7.3002435866e-06   4.3158186393e-02   7.3002641606e-06   4.3148827077e-02      23.883600      23.883600
   649   7.3016680399e-06   4.3170036937e-02   7.3016513737e-06   4.3160365260e-02      23.883700      23.883700
   650   6.7738345080e-06   3.8778798137e-02   6.7738737858e-06   3.8770560588e-02      23.893800      23.893800
   651   6.7554262341e-06   3.8625653022e-02   6.7554598721e-06   3.8617402352e-02      23.893800      23.893800
   652   6.3633255982e-06   3.5363625466e-02   6.3633269881e-06   3.5355826253e-02      23.898700      23.898700
   653   6.7098448059e-06   3.8246444572e-02   6.7099635644e-06   3.8238985555e-02      23.935700      23.935700
   654   6.7093350568e-06   3.8242203784e-02   6.7092032901e-06   3.8232661953e-02      23.935700      23.935700
   655   7.7040709360e-06   4.6517772736e-02   7.7040908268e-06   4.6507666534e-02      23.937100      23.937100
   656   8.3256592618e-06   5.1688991707e-02   8.3256581928e-06   5.1677570277e-02      23.968800      23.968800
   657   7.6175193085e-06   4.5797718321e-02   7.6175649786e-06   4.5787985400e-02      23.984500      23.984500
   658   6.5446262187e-06   3.6871931156e-02   6.5410816287e-06   3.6834305388e-02      23.986900      23.986900
   659   6.5223315457e-06   3.6686453677e-02   6.5144687477e-06   3.6612952015e-02      23.986900      23.986900
   660   8.4716886758e-06   5.2903863423e-02   8.4717083606e-06   5.2892346583e-02      24.110400      24.110400
   661   8.4725000301e-06   5.2910613375e-02   8.4725047176e-06   5.2898970306e-02      24.110500      24.110500
   662   8.8222005848e-06   5.5819899260e-02   8.8221916864e-06   5.5807501331e-02      24.155200      24.155200
   663   8.8208965027e-06   5.5809050128e-02   8.8209175209e-06   5.5796903425e-02      24.155300      24.155300
   664   9.2184745953e-06   5.9116646634e-02   9.2184975044e-06   5.9103785925e-02      24.248400      24.248400
   665   9.2196363060e-06   5.9126311327e-02   9.2196331456e-06   5.9113231652e-02      24.248400      24.248400
   666   9.2001854194e-06   5.8964492340e-02   9.2001891195e-06   5.8951505427e-02      24.276500      24.276500
   667   8.5785209302e-06   5.3792639737e-02   8.5785207531e-06   5.3780761611e-02      24.299500      24.299500
   668   1.0119971389e-05   6.6616525780e-02   1.0119789377e-05   6.6600305982e-02      24.333700      24.333700
   669   1.0122894144e-05   6.6640841241e-02   1.0122718417e-05   6.6624668355e-02      24.333800      24.333800
   670   1.0919012067e-05   7.3264035304e-02   1.0918958171e-05   7.3247414511e-02      24.342900      24.342900
   671   1.0918867309e-05   7.3262831008e-02   1.0918999611e-05   7.3247759194e-02      24.342900      24.342900
   672   1.0119156336e-05   6.6609745062e-02   1.0119165556e-05   6.6595117334e-02      24.350600      24.350600
   673   9.0236480868e-06   5.7495814171e-02   9.0236501472e-06   5.7483137647e-02      24.352900      24.352900
   674   9.4099888572e-06   6.0709923315e-02   9.4099416437e-06   6.0696127844e-02      24.360200      24.360200
   675   9.4216057498e-06   6.0806568462e-02   9.4216027123e-06   6.0793119104e-02      24.360300      24.360300
   676   1.1792275080e-05   8.0529027377e-02   1.1792270694e-05   8.0511215555e-02      24.385600      24.385600
   677   9.1067096459e-06   5.8186833440e-02   9.1059153294e-06   5.8167380574e-02      24.396700      24.396700
   678   9.1070781565e-06   5.8189899213e-02   9.1077407188e-06   5.8182563300e-02      24.396700      24.396700
   679   8.8674159355e-06   5.6196062179e-02   8.8673778363e-06   5.6183338382e-02      24.421300      24.421300
   680   8.8687349683e-06   5.6207035692e-02   8.8687834082e-06   5.6195029266e-02      24.421300      24.421300
   681   7.9982809304e-06   4.8965412502e-02   7.9982466216e-06   4.8954315485e-02      24.440800      24.440800
   682   8.0023657568e-06   4.8999395656e-02   8.0024113219e-06   4.8988955495e-02      24.440800      24.440800
   683   8.7937809766e-06   5.5583466221e-02   8.7937774112e-06   5.5571164813e-02      24.448700      24.448700
   684   1.0031123892e-05   6.5877371197e-02   1.0067826567e-05   6.6168103874e-02      24.468400      24.468400
   685   1.0337380953e-05   6.8425234879e-02   1.0368462016e-05   6.8668647527e-02      24.468500      24.468500
   686   9.3752854127e-06   6.0421212760e-02   9.3771632651e-06   6.0423492774e-02      24.468500      24.468500
   687   9.4355331855e-06   6.0922435857e-02   9.4355396954e-06   6.0909040347e-02      24.483800      24.483800
   688   9.5679148593e-06   6.2023767067e-02   9.5680153907e-06   6.2010910603e-02      24.527000      24.527000
   689   9.5599910317e-06   6.1957845868e-02   9.5599987309e-06   6.1944231814e-02      24.527100      24.527100
   690   1.0473310886e-05   6.9556085346e-02   1.0473318074e-05   6.9540790687e-02      24.529700      24.529700
   691   9.7628609831e-06   6.3645594652e-02   9.7628242456e-06   6.3631238637e-02      24.534000      24.534000
   692   1.2076991875e-05   8.2897689766e-02   1.2076952520e-05   8.2879064510e-02      24.541400      24.541400
   693   9.2782061315e-06   5.9613574972e-02   9.2782136165e-06   5.9600476338e-02      24.557800      24.557800
   694   9.2723897127e-06   5.9565186071e-02   9.2723778024e-06   5.9551936792e-02      24.557900      24.557900
   695   1.0059957758e-05   6.6117250594e-02   1.0059944792e-05   6.6102546991e-02      24.569200      24.569200
   696   9.6201797560e-06   6.2458577719e-02   9.6206169879e-06   6.2448425842e-02      24.574800      24.574800
   697   9.6151337778e-06   6.2416598394e-02   9.6155386857e-06   6.2406186923e-02      24.574800      24.574800
   698   1.0093228043e-05   6.6394038173e-02   1.0093228552e-05   6.6379385591e-02      24.579900      24.579900
   699   8.9409974693e-06   5.6808213675e-02   8.9412002665e-06   5.6797358486e-02      24.586700      24.586700
   700   8.9662703523e-06   5.7018467966e-02   8.9656037909e-06   5.7000335474e-02      24.586800      24.586800
   701   1.0029112605e-05   6.5860638567e-02   1.0029260173e-05   6.5847326823e-02      24.587400      24.587400
   702   7.7396647084e-06   4.6813890252e-02   7.7396785644e-06   4.6803668524e-02      24.593900      24.593900
   703   7.7401393013e-06   4.6817838563e-02   7.7401364900e-06   4.6807477333e-02      24.593900      24.593900
   704   1.0793205348e-05   7.2217403529e-02   1.0793133029e-05   7.2200860418e-02      24.633900      24.633900
   705   1.0798012107e-05   7.2257392698e-02   1.0798031695e-05   7.2241605208e-02      24.634000      24.634000
   706   1.0473719470e-05   6.9559484507e-02   1.0473724387e-05   6.9544170212e-02      24.767100      24.767100
   707   1.0473417508e-05   6.9556972377e-02   1.0473394923e-05   6.9541429886e-02      24.767100      24.767100
   708   1.0810536908e-05   7.2361591063e-02   1.0810537011e-05   7.2345618517e-02      25.363700      25.363700
   709   1.2201782901e-05   8.3935871626e-02   1.2201864079e-05   8.3918019856e-02      25.410100      25.410100
   710   1.2200203706e-05   8.3922733727e-02   1.2200176213e-05   8.3903980982e-02      25.410200      25.410200
   711   1.0729877883e-05   7.1690559354e-02   1.0729877924e-05   7.1674734335e-02      25.457600      25.457600
   712   6.1573905779e-06   3.3650377261e-02   6.1574057748e-06   3.3643070870e-02      25.792200      25.792200
   713   6.1570941036e-06   3.3647910784e-02   6.1570664192e-06   3.3640248271e-02      25.792200      25.792200
   714   6.6834007188e-06   3.8026446610e-02   6.6834009686e-06   3.8018050430e-02      25.833400      25.833400
   715   6.2155783249e-06   3.4134462256e-02   6.2155750326e-06   3.4126895279e-02      25.846600      25.846600
   716   6.2155836259e-06   3.4134506357e-02   6.2155804708e-06   3.4126940512e-02      25.846600      25.846600
   717   9.2733863056e-06   5.9573477090e-02   9.2733845076e-06   5.9560310091e-02      25.966800      25.966800
   718   1.0373898591e-05   6.8729038373e-02   1.0373895503e-05   6.8713840707e-02      26.030200      26.030200
   719   9.9976534950e-06   6.5598918809e-02   9.9976525901e-06   6.5584429882e-02      26.036700      26.036700
   720   9.9940532036e-06   6.5568966677e-02   9.9940619097e-06   6.5554564299e-02      26.036700      26.036700
   721   8.3127577523e-06   5.1581659365e-02   8.3127565585e-06   5.1570260578e-02      26.072600      26.072600
   722   8.3100013616e-06   5.1558727951e-02   8.3100400721e-06   5.1547666126e-02      26.072700      26.072700
   723   1.0861412519e-05   7.2784843746e-02   1.0861414560e-05   7.2768793933e-02      26.159200      26.159200
   724   9.7095437547e-06   6.3202029271e-02   9.7095371991e-06   6.3188022155e-02      26.168700      26.168700
   725   9.7027626755e-06   6.3145615011e-02   9.7026518989e-06   6.3130753481e-02      26.168700      26.168700
   726   9.4669839781e-06   6.1184086420e-02   9.4669747251e-06   6.1170502075e-02      26.172800      26.172800
   727   9.5156406571e-06   6.1588878998e-02   9.5153368408e-06   6.1572755308e-02      26.251000      26.251000
   728   9.5027611609e-06   6.1481729794e-02   9.5027642090e-06   6.1468182096e-02      26.251100      26.251100
   729   9.7495648656e-06   6.3534979423e-02   9.7495630722e-06   6.3520938461e-02      26.255900      26.255900
   730   7.5037443847e-06   4.4851183420e-02   7.5037450317e-06   4.4841284846e-02      26.473500      26.473500
   731   8.8530865500e-06   5.6076850819e-02   8.8529934379e-06   5.6063695751e-02      26.595800      26.595800
   732   8.8533238488e-06   5.6078824994e-02   8.8533823201e-06   5.6066930290e-02      26.595800      26.595800
   733   1.0037434796e-05   6.5929873896e-02   1.0037433544e-05   6.5915309070e-02      26.607000      26.607000
   734   9.6554920285e-06   6.2752353335e-02   9.6554928889e-06   6.2738507112e-02      26.647800      26.647800
   735   6.9764361767e-06   4.0464314981e-02   6.9764475458e-06   4.0455473435e-02      26.659500      26.659500
   736   6.9750465388e-06   4.0452754078e-02   6.9749915708e-06   4.0443363322e-02      26.659500      26.659500
   737   9.4569499849e-06   6.1100609987e-02   9.4569567464e-06   6.1087177260e-02      26.681600      26.681600
   738   8.1972727065e-06   5.0620897339e-02   8.1973184207e-06   5.0610100676e-02      26.709200      26.709200
   739   8.1970013545e-06   5.0618639863e-02   8.1969840119e-06   5.0607319222e-02      26.709300      26.709300
   740   8.6462383413e-06   5.4356005467e-02   8.6462084781e-06   5.4343756133e-02      26.734200      26.734200
   741   8.6460224668e-06   5.4354209528e-02   8.6460364160e-06   5.4342325002e-02      26.734200      26.734200
   742   7.9063861216e-06   4.8200906222e-02   7.9064241193e-06   4.8190579285e-02      26.753900      26.753900
   743   7.9067186768e-06   4.8203672870e-02   7.9067012401e-06   4.8192884245e-02      26.753900      26.753900
   744   7.6765975237e-06   4.6289211444e-02   7.6766015649e-06   4.6279023838e-02      26.758400      26.758400
   745   7.2032210280e-06   4.2351020501e-02   7.2032212110e-06   4.2341669662e-02      26.786600      26.786600
   746   8.7890403798e-06   5.5544027474e-02   8.7890367430e-06   5.5531734174e-02      26.804600      26.804600
   747   7.2321357546e-06   4.2591572609e-02   7.2321312281e-06   4.2582129528e-02      26.841000      26.841000
   748   7.2315532014e-06   4.2586726138e-02   7.2315669986e-06   4.2577436534e-02      26.841000      26.841000
   749   9.9240664516e-06   6.4986721476e-02   9.9240683222e-06   6.4972390701e-02      26.870100      26.870100
   750   1.0018075613e-05   6.5768817820e-02   1.0018082659e-05   6.5754357549e-02      26.884300      26.884300
   751   1.0018463988e-05   6.5772048857e-02   1.0018464553e-05   6.5757533955e-02      26.884300      26.884300
   752   8.2611007638e-06   5.1151906123e-02   8.2610716837e-06   5.1140370203e-02      26.920900      26.920900
   753   8.2615393659e-06   5.1155555013e-02   8.2615590986e-06   5.1144424289e-02      26.920900      26.920900
   754   9.5079414302e-06   6.1524826335e-02   9.5079370826e-06   6.1511207616e-02      27.087900      27.087900
   755   9.5129943226e-06   6.1566863181e-02   9.5129868621e-06   6.1553209296e-02      27.087900      27.087900
   756   8.7350696238e-06   5.5095025159e-02   8.7350674230e-06   5.5082842863e-02      27.094200      27.094200
   757   9.0478490818e-06   5.7697151036e-02   9.0478507622e-06   5.7684426931e-02      27.118400      27.118400
   758   9.5907159017e-06   6.2213457217e-02   9.5906861493e-06   6.2199475264e-02      27.140100      27.140100
   759   9.5914452280e-06   6.2219524748e-02   9.5914919249e-06   6.2206177325e-02      27.140100      27.140100
   760   9.6178950698e-06   6.2439570585e-02   9.6178923852e-06   6.2425763883e-02      27.181100      27.181100
   761   9.6224875306e-06   6.2477776934e-02   9.6224426986e-06   6.2463611241e-02      27.181100      27.181100
   762   9.3613353482e-06   6.0305157108e-02   9.3613349323e-06   6.0291840179e-02      27.191500      27.191500
   763   9.0461772650e-06   5.7683242585e-02   9.0461986336e-06   5.7670685306e-02      27.199800      27.199800
   764   9.0483201458e-06   5.7701069988e-02   9.0482949670e-06   5.7688121616e-02      27.199900      27.199900
   765   8.9477216554e-06   5.6864154621e-02   8.9477287940e-06   5.6851659693e-02      27.224200      27.224200
   766   1.1498051493e-05   7.8081274525e-02   1.1498032581e-05   7.8063881921e-02      27.229900      27.229900
   767   1.1497995736e-05   7.8080810665e-02   1.1498001919e-05   7.8063626890e-02      27.229900      27.229900
   768   1.1633862906e-05   7.9211138985e-02   1.1633854671e-05   7.9193585910e-02      27.250200      27.250200
   769   9.2714506339e-06   5.9557373534e-02   9.2714843931e-06   5.9544505836e-02      27.258400      27.258400
   770   9.2696296509e-06   5.9542224116e-02   9.2695676481e-06   5.9528563257e-02      27.258500      27.258500
   771   1.0523854916e-05   6.9976579485e-02   1.0523849087e-05   6.9961083785e-02      27.271400      27.271400
   772   1.0166682433e-05   6.7005131914e-02   1.0166682349e-05   6.6990339574e-02      27.283700      27.283700
   773   7.8345269152e-06   4.7603083393e-02   7.8345371457e-06   4.7592657396e-02      27.291000      27.291000
   774   9.0360985913e-06   5.7599394439e-02   9.0360616501e-06   5.7586370665e-02      27.291900      27.291900
   775   9.0339474189e-06   5.7581498055e-02   9.0339597344e-06   5.7568887923e-02      27.291900      27.291900
   776   8.9092470633e-06   5.6544070520e-02   8.9092182434e-06   5.6531347125e-02      27.301400      27.301400
   777   8.9130359299e-06   5.6575591477e-02   8.9130283201e-06   5.6563037543e-02      27.301400      27.301400
   778   9.3180942279e-06   5.9945418528e-02   9.3180751394e-06   5.9932025656e-02      27.309000      27.309000
   779   9.4538605179e-06   6.1074907589e-02   9.4540059426e-06   6.1062633868e-02      27.310100      27.310100
